elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,discharge_diameter_in,release_orientation_rad,press_psia,area_conc_high_m2
1,283.4926291,44.05256,44.05256,0.002,30000,283.15,1,0.002,0,0,0,0,1409.822997,2.819645995,1409.822997,2.819645995,44.05256,0.002,30000,283.0430935,1,0.002,0,0,0,0,1409.822997,2.819645995,1409.822997,2.819645995,0.6,0.01,67.1959,13423.13533
1,317.2052411,73.13684,73.13684,0.00294128,17000,300.15,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,73.13684,0.00294128,17000,300.0758038,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,3,0.01,49.6959,13226.26686
1,317.2052411,73.13684,73.13684,0.00294128,17000,300.15,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,73.13684,0.00294128,17000,300.0758038,1,0.00294128,0,0,0,0,1093.839985,3.217289715,1093.839985,3.217289715,3,0.01,49.6959,13226.26686
1,316.0622511,27.89771167,43.96713073,0.001597918,28161.64468,302.15,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734559,0.001597931,28161.41153,302.1405644,0.958758759,0.001532031,0,0,0,0,3533.766539,5.646716036,1290.146678,2.061565714,2,0.01,23.6959,13222.67625
1,373.5015124,36.40356507,39.97587443,0.003136061,153058.2562,293.15,0.784015178,0.002458719,0,0,0,0,2197.586963,6.891766139,1442.672246,4.524307753,39.9763835,0.003136133,153054.7082,293.1408737,0.784033353,0.002458833,0,0,0,0,2197.586963,6.891925898,1442.672246,4.524412632,2,0.01,21.6959,12919.24747
1,266.7769947,31.0571,31.0571,0.002,49000,298.15,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,31.0571,0.002,49000,266.7769928,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,0.6,0.01,84.6959,12611.2999
1,266.7769947,31.0571,31.0571,0.002,49000,298.15,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,31.0571,0.002,49000,266.7769928,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,0.6,0.01,84.6959,12611.2999
1,266.7769947,31.0571,31.0571,0.002,49000,298.15,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,31.0571,0.002,49000,266.7769928,1,0.002,0,0,0,0,67.61738862,0.135234777,67.61738862,0.135234777,0.6,0.01,84.6959,12611.2999
1,316.0622511,27.89771167,43.96713073,0.001597918,28161.64468,302.15,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96734632,0.001597931,28161.41074,302.1405325,0.958758786,0.001532031,0,0,0,0,3533.766539,5.646716194,1290.146678,2.061565772,1,0.01,17.8959,12533.83718
1,280.2234025,45.08368,45.08368,0.002857143,28000,300.15,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,66.5429264,0.190122647,66.5429264,0.190122647,0.5,0.01,104.6959,12198.04335
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.66040181,0.003233814,148431.5401,292.9971875,0.80845349,0.002614388,0,0,0,0,980.1830639,3.169729676,675.5924546,2.184740311,1,0.01,130.6959,12128.84267
1,328.8818722,73.13684,73.13684,0.005,17000,298.15,1,0.005,0,0,0,0,1025.474986,5.127374932,1025.474986,5.127374932,73.13684,0.005,17000,298.1478716,1,0.005,0,0,0,0,1025.474986,5.127374932,1025.474986,5.127374932,12,0.01,15.6959,12048.30967
0,280.2234025,45.08368,45.08368,0.002857143,28000,318.15,1,0.002857143,0,0,0,0,336.7072076,0.962020593,336.7072076,0.962020593,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,336.7072076,0.962020593,336.7072076,0.962020593,0.68,0.01,64.6959,11809.68372
1,266.7769947,31.0571,31.0571,0.002,49000,305.15,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,31.0571,0.002,49000,266.7769928,1,0.002,0,0,0,0,128.7950259,0.257590052,128.7950259,0.257590052,0.5,0.01,168.6959,11630.34464
1,316.0622511,27.89771167,43.96713073,0.001597918,28161.64468,302.15,0.958750821,0.001532005,0,0,0,0,106.2811185,0.169828516,38.80228943,0.062002878,43.96734533,0.001597931,28161.41181,302.1405758,0.958758749,0.001532031,0,0,0,0,106.2811185,0.16982992,38.80228943,0.062003391,6,1.570796327,17.8959,11122.51254
0,302.1699719,34.66628987,44.68814989,0.001642313,27400.38109,300.15,0.985387754,0.001618315,0,0,0,0,2843.800141,4.670409725,1749.351428,2.872982459,44.68826538,0.00164232,27400.26245,300.1362642,0.985392021,0.001618329,0,0,0,0,2843.800141,4.670429946,1749.351428,2.872994899,1,0.01,23.6959,10808.65148
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65845609,0.003233536,148444.2947,293.0352746,0.808384026,0.002613939,0,0,0,0,980.1830639,3.169457326,675.5924546,2.184552594,1,0.01,101.6959,10130.25461
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65798598,0.003233469,148447.3767,293.0444777,0.808367242,0.00261383,0,0,0,0,980.1830639,3.169391522,675.5924546,2.184507238,1,0.01,94.6959,10096.65495
1.2,280.2234025,45.08368,45.08368,0.002857143,28000,293.15,1,0.002857143,0,0,0,0,4436.195093,12.67484312,4436.195093,12.67484312,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,4436.195093,12.67484312,4436.195093,12.67484312,0.6,0.01,44.6959,10031.02414
1,280.2234025,45.08368,45.08368,0.002857143,28000,300.15,1,0.002857143,0,0,0,0,44.36195093,0.126748431,44.36195093,0.126748431,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,44.36195093,0.126748431,44.36195093,0.126748431,0.6,0.01,44.6959,9236.398042
0.5,374.7060167,26.64787323,23.51479851,0.018696038,539787.0363,308.15,0.090159752,0.00168563,0,0,0,0,20053.72642,374.9252216,2810.6751,52.54848712,23.5147874,0.018695996,539788.0256,308.149125,0.090159551,0.001685623,0,0,0,0,20053.72642,374.924387,2810.6751,52.54837014,4,0.01,16.1459,8916.048767
3,280.2234025,45.08368,45.08368,0.002857143,28000,298.15,1,0.002857143,0,0,0,0,1663.57316,4.753066171,1663.57316,4.753066171,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,1663.57316,4.753066171,1663.57316,4.753066171,0.5,0.01,74.6959,8906.715946
1,373.6944127,45.32104183,45.65894932,0.003947627,121592.049,291.15,0.986906634,0.003895939,0,0,0,0,6941.61188,27.40289126,6766.981742,26.71351669,45.65895665,0.003947628,121592.0167,291.1483108,0.986906896,0.003895941,0,0,0,0,6941.61188,27.40289853,6766.981742,26.71352378,2,0.01,15.6959,8498.577375
3,21.652974,9.814146,9.814146,0.0006,50251.25628,298.15,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,9.814146,0.0006,50251.25628,151.6920494,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,8,0.01,779.6959,8315.287222
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,948.5642554,3.06642303,653.7991496,2.113536071,40.6559691,0.003233181,148460.6007,293.0839631,0.808295238,0.002613365,0,0,0,0,948.5642554,3.066879882,653.7991496,2.113850957,2,0.01,64.6959,7917.353924
1,347.1426471,18.10688307,34.61162365,0.005998283,,293.15,0.899742468,0.00539691,0,0,0,0,19221.35674,115.2951396,95.45526224,0.572567688,34.61408038,0.005999171,,293.1116917,0.899875655,0.005398508,0,0,0,0,19221.35674,115.3122066,95.45526224,0.572652444,12,0.01,114.6959,7582.185091
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,276.2287397,59.11026,59.11026,0.002,20000,293.15,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,375.7253395,0.751450679,375.7253395,0.751450679,0.5,0.01,246.6959,7560.766987
1,280.2234025,45.08368,45.08368,0.002857143,28000,293.15,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,0.5,0.01,44.6959,6928.554574
4,239.7475658,17.03052,17.03052,0.000666667,150000,253.15,1,0.000666667,0,0,0,0,170.2825281,0.113521685,170.2825281,0.113521685,17.03052,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,170.2825281,0.113521685,170.2825281,0.113521685,0.5,0.01,304.6959,6403.722277
1,322.1506537,58.07914,58.07914,0.00118773,26000,293.15,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,58.07914,0.00118773,26000,293.1227001,1,0.00118773,0,0,0,0,18331.17708,21.77249008,18331.17708,21.77249008,2,0.01,29.6959,6145.269001
5.5,395.5506198,116.15828,116.15828,0.0075,13000,308.15,1,0.0075,0,0,0,0,158.9242439,1.191931829,158.9242439,1.191931829,116.15828,0.0075,13000,308.1499335,1,0.0075,0,0,0,0,158.9242439,1.191931829,158.9242439,1.191931829,16,0.01,14.8039,6144.323658
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,0.003232701,148482.6282,293.1497285,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3.15,0.01,14.7959,5910.511163
2,221.8712386,21.75775947,36.32790014,0.006618583,,293.15,0.992787471,0.006570846,13.14323851,0.086989617,13.04844252,0.086362202,91.92122942,0.608388299,18.65009514,0.123437205,34.99130765,0.006135509,,315.0883368,0.920326389,0.005646671,19.1889841,0.11773419,17.66012844,0.108353882,91.92122942,0.563983554,18.65009514,0.114427831,2,0.01,43.6959,5686.222752
2,221.8712386,21.75775947,36.32790014,0.006618583,,293.15,0.992787471,0.006570846,13.14323851,0.086989617,13.04844252,0.086362202,91.92122942,0.608388299,18.65009514,0.123437205,34.99130765,0.006135509,,315.0883368,0.920326389,0.005646671,19.1889841,0.11773419,17.66012844,0.108353882,91.92122942,0.563983554,18.65009514,0.114427831,0.6,0.01,43.6959,5686.222752
0,338.1732232,48.71277297,55.50676897,0.001934846,23171.25602,305.35,0.38696924,0.000748726,0,0,0,0,62.01658858,0.119992561,16.46468217,0.031856628,55.50678877,0.001934849,23171.23699,305.3492296,0.386969722,0.000748728,0,0,0,0,62.01658858,0.11999271,16.46468217,0.031856667,3,1.570796327,15.1959,5677.667286
1,373.5061055,36.62878908,39.87326112,0.003121407,153776.7952,298.15,0.780351781,0.002435796,0,0,0,0,2184.074386,6.817385343,1451.363043,4.530294939,39.87423298,0.003121546,153769.9582,298.131911,0.780386477,0.002436012,0,0,0,0,2184.074386,6.817688462,1451.363043,4.530496368,1,0.01,27.9959,4927.555585
1,373.6944127,45.32104183,45.60643879,0.003940128,121823.4587,303.15,0.985031956,0.003881152,0,0,0,0,13293.03577,52.37626009,12958.62286,51.05863046,45.60644718,0.003940129,121823.4217,303.1480938,0.985032255,0.003881154,0,0,0,0,13293.03577,52.37627601,12958.62286,51.05864598,4,0.01,15.6959,4868.356765
1,322.1506537,58.07914,58.07914,0.00118773,26000,303.15,1,0.00118773,0,0,0,0,87.88506023,0.104383728,87.88506023,0.104383728,58.07914,0.00118773,26000,303.1400363,1,0.00118773,0,0,0,0,87.88506023,0.104383728,87.88506023,0.104383728,3,0.01,19.6959,4838.445935
2,329.0489579,24.95503367,55.84531114,0.001841102,21726.11478,304.65,0.920551151,0.001694829,0,0,0,0,100.1801894,0.184441977,16.91753682,0.031146916,55.84946583,0.001841305,21723.72896,304.5980692,0.920652251,0.001695201,0,0,0,0,100.1801894,0.184462234,16.91753682,0.031150337,0.5,0.01,74.6959,4773.271414
2,226.2370126,25.53206782,37.18162375,0.005985263,290831.6952,293.15,0.897789378,0.005373505,13.91536487,0.083287112,12.49306677,0.074774284,109.6660098,0.656379858,18.65009514,0.111625715,38.24725856,0.004743444,106634.709,297.678982,0.711516674,0.00337504,24.36151359,0.115557488,17.33362313,0.082221079,109.6660098,0.520194631,18.65009514,0.088465691,0.6,0.01,43.6959,4650.397191
2,226.2370126,25.53206782,37.18162375,0.005985263,290831.6952,293.15,0.897789378,0.005373505,13.91536487,0.083287112,12.49306677,0.074774284,109.6660098,0.656379858,18.65009514,0.111625715,38.24725856,0.004743444,106634.709,297.678982,0.711516674,0.00337504,24.36151359,0.115557488,17.33362313,0.082221079,109.6660098,0.520194631,18.65009514,0.088465691,0.6,0.01,43.6959,4650.397191
1,327.7412284,35.09411469,56.88551768,0.001261151,21144.70217,298.15,0.945863404,0.001192877,0,0,0,0,2137.110472,2.695219448,888.1706831,1.120117528,56.88557271,0.001261153,21144.67223,298.1486841,0.945864743,0.00119288,0,0,0,0,2137.110472,2.695223264,888.1706831,1.120119114,8,0.01,15.6959,4542.377993
1,327.7412284,35.09411469,56.88551768,0.001261151,21144.70217,298.15,0.945863404,0.001192877,0,0,0,0,2137.110472,2.695219448,888.1706831,1.120117528,56.88557271,0.001261153,21144.67223,298.1486841,0.945864743,0.00119288,0,0,0,0,2137.110472,2.695223264,888.1706831,1.120119114,8,0.01,15.6959,4542.377993
5,271.3971461,39.473048,31.97214661,0.001956509,47073.16458,298.15,0.978254461,0.001913964,0,0,0,0,481.3410913,0.94174814,385.072873,0.753398512,31.78982859,0.001965174,47444.89181,271.3971467,0.982587141,0.001930955,0,0,0,0,481.3410913,0.945919133,385.072873,0.756735307,2,1.570796327,64.6959,4507.032785
1,276.2287397,59.11026,59.11026,0.002,20000,300.15,1,0.002,0,0,0,0,32.14331996,0.06428664,32.14331996,0.06428664,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,32.14331996,0.06428664,32.14331996,0.06428664,0.6,0.01,59.6959,4378.386974
1,276.2287397,59.11026,59.11026,0.002,20000,300.15,1,0.002,0,0,0,0,30.78991701,0.061579834,30.78991701,0.061579834,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,30.78991701,0.061579834,30.78991701,0.061579834,0.6,0.01,59.6959,4376.305103
1,373.6944127,45.32104183,45.60643879,0.003940128,121823.4587,303.15,0.985031956,0.003881152,0,0,0,0,13293.03577,52.37626009,12958.62286,51.05863046,45.60680447,0.00394018,121821.8441,303.066879,0.985045011,0.003881255,0,0,0,0,13293.03577,52.37695426,12958.62286,51.05930717,0.5,0.01,64.6959,4248.738772
1,280.2234025,45.08368,45.08368,0.002857143,28000,293.15,1,0.002857143,0,0,0,0,965.9814815,2.75994709,965.9814815,2.75994709,45.08368,0.002857143,28000,280.2234046,1,0.002857143,0,0,0,0,965.9814815,2.75994709,965.9814815,2.75994709,0.6,0.01,311.6959,4134.370987
0,384.3113673,47.78648974,41.1083733,0.002197421,72812.62511,478.15,0.549355261,0.001207165,0,0,0,0,1305.849213,2.869500542,924.8274079,2.032235209,42.04030286,0.002286099,69988.22683,384.3113675,0.571524678,0.001306562,0,0,0,0,1305.849213,2.985300203,924.8274079,2.114246746,3.38,0.01,239.6959,4021.305842
2,335.5672459,20.12149783,32.87480298,0.001250002,46519.85416,305.15,0.625001144,0.000781253,0,0,0,0,397.5847159,0.496981805,20.60720415,0.025759052,32.87480602,0.001250003,46519.84432,305.1499275,0.625001271,0.000781253,0,0,0,0,397.5847159,0.496981906,20.60720415,0.025759058,6,0.01,214.6959,3986.187578
2,239.7475658,17.03052,17.03052,0.000666667,150000,249.15,1,0.000666667,0,0,0,0,70.46173575,0.046974491,70.46173575,0.046974491,17.03052,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,70.46173575,0.046974491,70.46173575,0.046974491,2,0.01,145.1959,3733.480891
1,304.9513798,59.11026,59.11026,0.001333333,20000,303.15,1,0.001333333,0,0,0,0,304.5156628,0.406020884,304.5156628,0.406020884,59.11026,0.001333333,20000,303.0148544,1,0.001333333,0,0,0,0,304.5156628,0.406020884,304.5156628,0.406020884,0.5,0.01,74.6959,3627.074113
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65751568,0.003233402,148450.4601,293.0536846,0.808350452,0.002613722,0,0,0,0,980.1830639,3.169325692,675.5924546,2.184461865,0.5,0.01,87.6959,3482.651531
1,276.2287397,59.11026,59.11026,0.002,20000,305.15,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,59.11026,0.002,20000,276.2287392,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,0.5,0.01,99.6959,3287.901346
4,276.2287397,59.11026,59.11026,0.002,20000,283.15,1,0.002,135.3402946,0.270680589,135.3402946,0.270680589,135.3402946,0.270680589,135.3402946,0.270680589,59.11026,0.002,20000,282.961502,1,0.002,135.3402946,0.270680589,135.3402946,0.270680589,135.3402946,0.270680589,135.3402946,0.270680589,8,1.570796327,59.6959,3184.202867
6,248.3640763,22.51903624,20.48045768,0.00057039,98751.54095,348.15,0.855585136,0.000488017,193.679266,0.110472734,165.709101,0.094518829,444.0687379,0.253292408,275.2780756,0.157015886,21.46340993,0.000553223,89508.23819,265.2998642,0.829834088,0.000459083,278.8908826,0.154288774,231.4331611,0.128034084,444.0687379,0.245668917,275.2780756,0.152290087,8,0.01,274.6959,3058.085205
1,377.5403025,87.16342,87.16342,0.178302658,13200,293.15,1,0.178302658,0,0,0,0,114.7270265,20.45613383,114.7270265,20.45613383,87.16342,0.178302658,13200,293.1487035,1,0.178302658,0,0,0,0,114.7270265,20.45613383,114.7270265,20.45613383,0.393,0.01,15.6959,3007.792298
0,81.6241151,28.0101,28.0101,0.002,125000,359.2061111,1,0.002,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,28.0101,0.002,125000,202.4046238,1,0.002,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,35701.40771,71.40281541,4,0.01,196.1959,2970.605193
1,361.7789037,101.19,101.19,0.005,12000,298.15,1,0.005,0,0,0,0,741.1799585,3.705899792,741.1799585,3.705899792,101.19,0.005,12000,298.1482709,1,0.005,0,0,0,0,741.1799585,3.705899792,741.1799585,3.705899792,12,0.01,15.6959,2828.281376
6,373.5015124,36.40356507,34.50784641,0.002355204,203803.9462,436.15,0.588801111,0.001386747,0,0,0,0,119.0817436,0.280461852,78.17480234,0.184117642,36.28991846,0.002609691,183929.7775,373.5015427,0.652422865,0.001702622,1.448651852,0.003780534,0.945133591,0.002466507,119.0817436,0.310766609,78.17480234,0.204012114,1,0.01,80.6959,2803.518411
6,247.1289601,32.76648252,43.64784588,0.00033436,,234.15,0.033435994,1.12E-05,0,0,0,0,4665.010957,1.559792767,37.67103472,0.012595685,43.64784792,0.000334359,,234.1493776,0.033435904,1.12E-05,0,0,0,0,4665.010957,1.559788591,37.67103472,0.012595651,0.393,0.01,15.6959,2612.27121
1,266.7769947,31.0571,31.0571,0.002,49000,298.15,1,0.002,0,0,0,0,321.9875648,0.64397513,321.9875648,0.64397513,31.0571,0.002,49000,266.7769928,1,0.002,0,0,0,0,321.9875648,0.64397513,321.9875648,0.64397513,1.26,0.785398163,84.6959,2526.435318
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65597009,0.003233181,148460.5942,293.0839437,0.808295273,0.002613365,0,0,0,0,1897.128511,6.133760032,1307.598299,4.227702098,0.5,0.01,64.6959,2517.843966
1,373.5203096,37.3214985,40.65259647,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,1897.128511,6.132846061,1307.598299,4.227072142,40.65597009,0.003233181,148460.5942,293.0839437,0.808295273,0.002613365,0,0,0,0,1897.128511,6.133760032,1307.598299,4.227702098,0.5,0.01,64.6959,2517.843966
1,373.6944127,45.32104183,45.60643879,0.003940128,121823.4587,303.15,0.985031956,0.003881152,0,0,0,0,13293.03577,52.37626009,12958.62286,51.05863046,45.60644718,0.003940129,121823.4217,303.1480938,0.985032255,0.003881154,0,0,0,0,13293.03577,52.37627601,12958.62286,51.05864598,1,0.01,15.6959,2474.01769
2,335.5672459,20.12149783,32.87480298,0.001250002,46519.85416,305.15,0.625001144,0.000781253,0,0,0,0,149.0942685,0.186368177,7.727701556,0.009659645,32.87480583,0.001250003,46519.84494,305.149932,0.625001263,0.000781253,0,0,0,0,149.0942685,0.186368212,7.727701556,0.009659646,6,0.01,214.6959,2342.22335
1,374.7799279,38.99988589,40.08805094,0.003152079,152280.4223,293.15,0.788019854,0.002483901,0,0,0,0,781.7651716,2.464185906,496.8216533,1.566021307,40.09365075,0.003152879,152241.7987,293.0482486,0.788219774,0.002485162,0,0,0,0,781.7651716,2.464811067,496.8216533,1.566418605,0.5,0.01,86.6959,2249.755101
0,239.7475658,17.03052,17.03052,0.000666667,150000,253.15,1,0.000666667,0,0,0,0,70.46173575,0.046974491,70.46173575,0.046974491,17.03052,0.000666667,150000,239.7475665,1,0.000666667,0,0,0,0,70.46173575,0.046974491,70.46173575,0.046974491,1,0.01,29.1959,2233.744197
1.5,345.7845966,57.05025566,64.26236888,0.003289196,20490.26571,399.85,0.657839131,0.002163762,0,0,0,0,1168.566192,3.843642839,503.6725817,1.656677667,68.32100895,0.00370896,18817.74648,345.7845974,0.741792096,0.002751278,0,0,0,0,1168.566192,4.334165823,503.6725817,1.8681017,0.5,0.01,216.6959,2059.753694
1,373.6944127,45.32104183,45.65025032,0.003946384,121630.324,293.15,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025742,0.003946385,121630.2928,293.1483688,0.986596325,0.003893489,0,0,0,0,1074.106917,4.238839746,1047.085608,4.13220325,1,0.01,15.6959,2050.214505
2,283.4926291,44.05256,44.05256,0.002,30000,294.25,1,0.002,30.6906114,0.061381223,30.6906114,0.061381223,30.6906114,0.061381223,30.6906114,0.061381223,44.05256,0.002,30000,292.4860855,1,0.002,30.6906114,0.061381223,30.6906114,0.061381223,30.6906114,0.061381223,30.6906114,0.061381223,1,0.01,15.1959,2026.954665
1,311.941353,57.05132,57.05132,0.666666667,53000,353.15,1,0.666666667,2.629211734,1.752807823,2.629211734,1.752807823,2.629211734,1.752807823,2.629211734,1.752807823,57.05132,0.666666667,53000,316.2838811,1,0.666666667,2.629211734,1.752807823,2.629211734,1.752807823,2.629211734,1.752807823,2.629211734,1.752807823,12,0.01,29.6959,1950.176159
0,356.8229946,98.95916,98.95916,0.003333333,45000,363.15,1,0.003333333,0,0,0,0,289.008112,0.963360373,289.008112,0.963360373,98.95916,0.003333333,45000,356.8229942,1,0.003333333,0,0,0,0,289.008112,0.963360373,289.008112,0.963360373,2,0.01,24.6959,1900.558888
