,Unnamed: 0,study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,log_storage_key_component,log_discharge_key_component,log_weather,log_hazard_type,catastrophic_release,discharge_diameter,release_orientation,pressure,log_discharge_diam,log_press_psia
1135,1135,2886,4,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,25,1,0.002,0,0,0,0,3.17802189,0.006356044,3.17802189,0.006356044,44.05256,75-21-8,0.002,30000,10.34262884,1,0.002,0,0,0,0,3.17802189,0.006356044,3.17802189,0.006356044,3600,night,inhalation,500,24772.70316,5000,1628.232263,0.602059991,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.474434814,0,0,0,0,0.502156884,-2.196813105,0.502156884,-2.196813105,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,0,0,0,0,0.502156884,-2.196813105,0.502156884,-2.196813105,3.556302501,2.698970004,4.393973399,3.698970004,3.211716356,,,,,FALSE,0.354,0,282.8,-0.450996738,2.473480985
1136,1136,2886,4,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,25,1,0.002,0,0,0,0,3.17802189,0.006356044,3.17802189,0.006356044,44.05256,75-21-8,0.002,30000,10.34262884,1,0.002,0,0,0,0,3.17802189,0.006356044,3.17802189,0.006356044,3600,night,flash_fire,15000,27.19995502,30000,9.497329619,0.602059991,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.474434814,0,0,0,0,0.502156884,-2.196813105,0.502156884,-2.196813105,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,0,0,0,0,0.502156884,-2.196813105,0.502156884,-2.196813105,3.556302501,4.176091259,1.434568186,4.477121255,0.977601511,,,,,FALSE,0.354,0,282.8,-0.450996738,2.473480985
1137,1137,2876,0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,10,1,0.002,0,0,0,0,2718.933928,5.437867856,2718.933928,5.437867856,44.05256,75-21-8,0.002,30000,9.988859551,1,0.002,0,0,0,0,2718.933928,5.437867856,2718.933928,5.437867856,10,night,inhalation,500,3280990.222,5000,669685.2072,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.452016566,0,0,0,0,3.434398654,0.73542865,3.434398654,0.73542865,1.643971151,-2.698970004,4.477121255,2.451999478,0,-2.698970004,0,0,0,0,3.434398654,0.73542865,3.434398654,0.73542865,1,2.698970004,6.516004936,3.698970004,5.825870706,,,,,TRUE,,0,5.464296183,0,1.304494754
1138,1138,2876,0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,10,1,0.002,0,0,0,0,2718.933928,5.437867856,2718.933928,5.437867856,44.05256,75-21-8,0.002,30000,9.988859551,1,0.002,0,0,0,0,2718.933928,5.437867856,2718.933928,5.437867856,10,night,flash_fire,15000,279346.3147,30000,145704.1608,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.452016566,0,0,0,0,3.434398654,0.73542865,3.434398654,0.73542865,1.643971151,-2.698970004,4.477121255,2.451999478,0,-2.698970004,0,0,0,0,3.434398654,0.73542865,3.434398654,0.73542865,1,4.176091259,5.446142946,4.477121255,5.163471954,,,,,TRUE,,0,5.464296183,0,1.304494754
1139,1139,2875,0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,15,1,0.002,0,0,0,0,2898.015462,5.796030923,2898.015462,5.796030923,44.05256,75-21-8,0.002,30000,10.34262884,1,0.002,0,0,0,0,2898.015462,5.796030923,2898.015462,5.796030923,10,night,inhalation,500,3596457.681,5000,619197.9213,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.459618624,0,0,0,0,3.462100698,0.763130694,3.462100698,0.763130694,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,0,0,0,0,3.462100698,0.763130694,3.462100698,0.763130694,1,2.698970004,6.555874954,3.698970004,5.79182949,,,,,TRUE,,0,9.090239633,0,1.376323964
1140,1140,2875,0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,15,1,0.002,0,0,0,0,2898.015462,5.796030923,2898.015462,5.796030923,44.05256,75-21-8,0.002,30000,10.34262884,1,0.002,0,0,0,0,2898.015462,5.796030923,2898.015462,5.796030923,10,night,flash_fire,15000,291898.0794,30000,148605.3609,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.459618624,0,0,0,0,3.462100698,0.763130694,3.462100698,0.763130694,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,0,0,0,0,3.462100698,0.763130694,3.462100698,0.763130694,1,4.176091259,5.465231237,4.477121255,5.172034477,,,,,TRUE,,0,9.090239633,0,1.376323964
1141,1141,2874,0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,20,1,0.002,0,0,0,0,3073.714672,6.147429343,3073.714672,6.147429343,44.05256,75-21-8,0.002,30000,10.34262884,1,0.002,0,0,0,0,3073.714672,6.147429343,3073.714672,6.147429343,10,night,inhalation,500,3866381.373,5000,593254.7362,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.467089899,0,0,0,0,3.48766355,0.788693546,3.48766355,0.788693546,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,0,0,0,0,3.48766355,0.788693546,3.48766355,0.788693546,1,2.698970004,6.58730469,3.698970004,5.773241214,,,,,TRUE,,0,14.3115982,0,1.462510274
1142,1142,2874,0,10.34262908,44.05256,44.05256,75-21-8,0.002,30000,20,1,0.002,0,0,0,0,3073.714672,6.147429343,3073.714672,6.147429343,44.05256,75-21-8,0.002,30000,10.34262884,1,0.002,0,0,0,0,3073.714672,6.147429343,3073.714672,6.147429343,10,night,flash_fire,15000,289864.5745,30000,147031.9108,0,2.452541772,1.643971151,1.643971151,-2.698970004,4.477121255,2.467089899,0,0,0,0,3.48766355,0.788693546,3.48766355,0.788693546,1.643971151,-2.698970004,4.477121255,2.452541771,0,-2.698970004,0,0,0,0,3.48766355,0.788693546,3.48766355,0.788693546,1,4.176091259,5.462195142,4.477121255,5.167411601,,,,,TRUE,,0,14.3115982,0,1.462510274
1143,1143,2870,4.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,624-92-0,0.004,19000,19.87826334,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,3600,night,inhalation,250,3288.81905,2500,331.6711025,0.653212514,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,1.974046477,-2.397940009,4.278753601,2.466909511,0,-2.397940009,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,3.556302501,2.397940009,3.517039979,3.397940009,2.520707634,,,,,FALSE,2,0,102,0.301029996,2.067055598
1144,1144,2870,4.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,624-92-0,0.004,19000,19.87826334,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,3600,night,flash_fire,9500,80.52519351,19000,55.91001042,0.653212514,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,1.974046477,-2.397940009,4.278753601,2.466909511,0,-2.397940009,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,3.556302501,3.977723605,1.905931777,4.278753601,1.747489573,,,,,FALSE,2,0,102,0.301029996,2.067055598
1145,1145,2869,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,94.19904,624-92-0,0.004,19000,19.99818478,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,3600,night,inhalation,250,315.8252329,2500,12.48551594,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,1.974046477,-2.397940009,4.278753601,2.467087209,0,-2.397940009,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,3.556302501,2.397940009,2.499446825,3.397940009,1.096406493,,,,,FALSE,0.3,0,1.5,-0.522878745,1.209405087
1146,1146,2869,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,94.19904,624-92-0,0.004,19000,19.99818478,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,3600,night,flash_fire,9500,0.244100443,19000,0.00705766,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,1.974046477,-2.397940009,4.278753601,2.467087209,0,-2.397940009,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,3.556302501,3.977723605,-0.612431432,4.278753601,-2.151339267,,,,,FALSE,0.3,0,1.5,-0.522878745,1.209405087
1147,1147,2868,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,624-92-0,0.004,19000,19.87826334,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,3600,night,inhalation,250,4210.97203,2500,260.7646758,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,1.974046477,-2.397940009,4.278753601,2.466909511,0,-2.397940009,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,3.556302501,2.397940009,3.624382357,3.397940009,2.41624876,,,,,FALSE,1,0,102,0,2.067055598
1148,1148,2868,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,624-92-0,0.004,19000,19.87826334,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,3600,night,flash_fire,9500,23.68967084,19000,15.4098849,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,1.974046477,-2.397940009,4.278753601,2.466909511,0,-2.397940009,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,3.556302501,3.977723605,1.374559026,4.278753601,1.187799395,,,,,FALSE,1,0,102,0,2.067055598
1149,1149,2867,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,94.19904,624-92-0,0.004,19000,19.99818478,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,3600,night,inhalation,250,678.9179239,2500,28.72543613,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,1.974046477,-2.397940009,4.278753601,2.467087209,0,-2.397940009,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,3.556302501,2.397940009,2.831817274,3.397940009,1.458266631,,,,,FALSE,1,0,1.5,0,1.209405087
1150,1150,2867,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,94.19904,624-92-0,0.004,19000,19.99818478,1,0.004,0,0,0,0,8.686637668,0.034746551,8.686637668,0.034746551,3600,night,flash_fire,9500,1.448794991,19000,0.241320519,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,1.974046477,-2.397940009,4.278753601,2.467087209,0,-2.397940009,0,0,0,0,0.938851707,-1.459088298,0.938851707,-1.459088298,3.556302501,3.977723605,0.161006936,4.278753601,-0.617405749,,,,,FALSE,1,0,1.5,0,1.209405087
1151,1151,2866,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,624-92-0,0.004,19000,19.87826334,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,3600,night,inhalation,250,9861.18906,2500,272.8881259,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,1.974046477,-2.397940009,4.278753601,2.466909511,0,-2.397940009,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,3.556302501,2.397940009,3.993929285,3.397940009,2.435984639,,,,,FALSE,0.3,0,102,-0.522878745,2.067055598
1152,1152,2866,0.5,109.7227265,94.19904,94.19904,624-92-0,0.004,19000,20,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,94.19904,624-92-0,0.004,19000,19.87826334,1,0.004,0,0,0,0,2.256269524,0.009025078,2.256269524,0.009025078,3600,night,flash_fire,9500,6.727283575,19000,3.528875013,-0.301029996,2.583054431,1.974046477,1.974046477,-2.397940009,4.278753601,2.467089899,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,1.974046477,-2.397940009,4.278753601,2.466909511,0,-2.397940009,0,0,0,0,0.353390977,-2.044549036,0.353390977,-2.044549036,3.556302501,3.977723605,0.827839735,4.278753601,0.547636277,,,,,FALSE,0.3,0,102,-0.522878745,2.067055598
1153,1153,2864,1,100.5444127,45.32104183,45.65025032,64-18-6,0.003946384,121630.324,20,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025699,64-18-6,0.003946385,121630.2947,19.9984692,0.986596309,0.003893489,0,0,0,0,1074.106917,4.238839679,1047.085608,4.132203184,10,night,inhalation,253.3964477,136494.4163,2533.964477,6184.752379,0,2.572516605,1.656299885,1.659443163,-2.403800658,5.085041864,2.467089899,-0.005860618,0,0,0,3.031047513,0.627246886,3.01998219,0.616181563,1.659443227,-2.403800548,5.085041759,2.467087631,-0.005860514,-2.409661048,0,0,0,0,3.031047513,0.627246991,3.01998219,0.616181668,1,2.403800522,5.135114886,3.403800522,3.791322316,,,,,TRUE,1,0,1,0,1.195786223
1154,1154,2864,1,100.5444127,45.32104183,45.65025032,64-18-6,0.003946384,121630.324,20,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65025699,64-18-6,0.003946385,121630.2947,19.9984692,0.986596309,0.003893489,0,0,0,0,1074.106917,4.238839679,1047.085608,4.132203184,10,night,flash_fire,60815.14734,308.0925751,121630.2947,271.4813724,0,2.572516605,1.656299885,1.659443163,-2.403800658,5.085041864,2.467089899,-0.005860618,0,0,0,3.031047513,0.627246886,3.01998219,0.616181563,1.659443227,-2.403800548,5.085041759,2.467087631,-0.005860514,-2.409661048,0,0,0,0,3.031047513,0.627246991,3.01998219,0.616181668,1,4.784011763,2.488681232,5.085041759,2.433740036,,,,,TRUE,1,0,1,0,1.195786223
1155,1155,2863,6,-249.2989782,16.3750327,15.73952991,630-08-0,0.000817757,61793.34888,30,0.408878523,0.000334363,4789.17228,3.91637938,1958.18969,1.601323418,6106.858033,4.993926189,1963.577424,1.605729275,16.15453534,630-08-0,0.000729521,69267.31775,46.76954341,0.364760379,0.0002661,5375.888532,3.921822273,1960.911137,1.430525378,6106.858033,4.455079697,1963.577424,1.432470489,3600,night,inhalation,1370.762915,9961.588516,13707.62915,56.62665034,0.77815125,1.377506989,1.214182176,1.196991757,-3.08737573,4.790941732,2.481657573,-0.388405701,0.592884755,3.29185476,0.204479055,3.785817824,0.698442119,3.29304803,0.205672325,1.208294471,-3.136962202,4.840528371,2.505040771,-0.437992342,-3.574955125,3.730450255,0.593487909,3.292457913,0.155495567,3.785817824,0.648855478,3.29304803,0.156085684,3.556302501,3.136962346,3.998328598,4.136962346,1.753020872,,,,,FALSE,8,0,377,0.903089987,2.592949026
1156,1156,2863,6,-249.2989782,16.3750327,15.73952991,630-08-0,0.000817757,61793.34888,30,0.408878523,0.000334363,4789.17228,3.91637938,1958.18969,1.601323418,6106.858033,4.993926189,1963.577424,1.605729275,16.15453534,630-08-0,0.000729521,69267.31775,46.76954341,0.364760379,0.0002661,5375.888532,3.921822273,1960.911137,1.430525378,6106.858033,4.455079697,1963.577424,1.432470489,3600,night,flash_fire,34633.65887,9.748608146,69267.31775,2.349220963,0.77815125,1.377506989,1.214182176,1.196991757,-3.08737573,4.790941732,2.481657573,-0.388405701,0.592884755,3.29185476,0.204479055,3.785817824,0.698442119,3.29304803,0.205672325,1.208294471,-3.136962202,4.840528371,2.505040771,-0.437992342,-3.574955125,3.730450255,0.593487909,3.292457913,0.155495567,3.785817824,0.648855478,3.29304803,0.156085684,3.556302501,4.539498375,0.988942614,4.840528371,0.370923868,,,,,FALSE,8,0,377,0.903089987,2.592949026
1157,1157,2859,1,213.6366285,44.83882721,25.60059364,75-12-7,0.00043096,249399.5042,27,0.280674124,0.000120959,0,0,0,0,25133.51562,10.83154238,24945.8487,10.75066542,25.59475375,75-12-7,0.000430628,249591.6633,26.95972905,0.280458035,0.000120773,0,0,0,0,25133.51562,10.82320323,24945.8487,10.74238855,10,night,inhalation,2322.188272,156.8021785,23221.88272,142.4993286,0,2.68733864,1.651654245,1.408250036,-3.365563037,5.396895586,2.477338348,-0.551797624,0,0,0,4.400253241,1.034690303,4.396998284,1.031435346,1.408150956,-3.365897735,5.397230075,2.477280075,-0.552132113,-3.918030146,0,0,0,0,4.400253241,1.034355813,4.396998284,1.031100857,1,3.365897427,2.195352092,4.365897427,2.153812818,,,,,TRUE,,0,58,0,1.861509918
1158,1158,2859,1,213.6366285,44.83882721,25.60059364,75-12-7,0.00043096,249399.5042,27,0.280674124,0.000120959,0,0,0,0,25133.51562,10.83154238,24945.8487,10.75066542,25.59475375,75-12-7,0.000430628,249591.6633,26.95972905,0.280458035,0.000120773,0,0,0,0,25133.51562,10.82320323,24945.8487,10.74238855,10,night,flash_fire,124795.8317,141.963166,249591.6633,138.6604181,0,2.68733864,1.651654245,1.408250036,-3.365563037,5.396895586,2.477338348,-0.551797624,0,0,0,4.400253241,1.034690303,4.396998284,1.031435346,1.408150956,-3.365897735,5.397230075,2.477280075,-0.552132113,-3.918030146,0,0,0,0,4.400253241,1.034355813,4.396998284,1.031100857,1,5.09620008,2.152175676,5.397230075,2.141952505,,,,,TRUE,,0,58,0,1.861509918
1159,1159,2848,3,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,inhalation,1475.984492,2304.410859,14759.84492,40.38886201,0.477121255,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,3.169081794,3.362559913,4.169081794,1.606261617,,,,,FALSE,1,0,377,0,2.592949026
1160,1160,2848,3,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,flash_fire,37292.18419,6.661221196,74584.36838,1.554194799,0.477121255,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,4.571617821,0.823553855,4.872647816,0.191505451,,,,,FALSE,1,0,377,0,2.592949026
1161,1161,2847,0.5,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,inhalation,1475.984492,2152.583352,14759.84492,85.67077517,-0.301029996,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,3.169081794,3.332959977,4.169081794,1.932832697,,,,,FALSE,1,0,377,0,2.592949026
1162,1162,2847,0.5,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,flash_fire,37292.18419,7.706030899,74584.36838,1.63315016,-0.301029996,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,4.571617821,0.886830746,4.872647816,0.213026118,,,,,FALSE,1,0,377,0,2.592949026
1163,1163,2845,6,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,inhalation,1475.984492,689.3775703,14759.84492,15.35217856,0.77815125,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,3.169081794,2.838457149,4.169081794,1.186170013,,,,,FALSE,0.62,0,377,-0.207608311,2.592949026
1164,1164,2845,6,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,flash_fire,37292.18419,2.553344875,74584.36838,0.539739109,0.77815125,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,4.571617821,0.407109478,4.872647816,-0.267816112,,,,,FALSE,0.62,0,377,-0.207608311,2.592949026
1165,1165,2843,0.5,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,inhalation,1475.984492,352.8461638,14759.84492,3.720829986,-0.301029996,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,3.169081794,2.5475854,4.169081794,0.570639826,,,,,FALSE,0.28,0,377,-0.552841969,2.592949026
1166,1166,2843,0.5,-249.2989782,16.3750327,16.30012312,630-08-0,0.000671551,75246.57893,150,0.335775702,0.000225491,5845.268298,3.925398138,1962.699069,1.318053317,6106.858033,4.101069092,1963.577424,1.318643178,16.28718613,630-08-0,0.000677514,74584.36838,56.63154393,0.338756947,0.000229513,5793.28391,3.925030339,1962.51517,1.329631294,6106.858033,4.137481164,1963.577424,1.330350986,3600,night,flash_fire,37292.18419,0.486288388,74584.36838,0.051134643,-0.301029996,1.377506989,1.214182176,1.212190885,-3.172921,4.87648676,2.626494345,-0.473950734,0.593883712,3.292853716,0.119932978,3.785817824,0.612897086,3.29304803,0.120127292,1.21184606,-3.169081726,4.872647816,2.518226347,-0.47011179,-3.63919271,3.762924812,0.593843018,3.292813022,0.123731228,3.785817824,0.61673603,3.29304803,0.123966236,3.556302501,4.571617821,-0.313106101,4.872647816,-1.291284772,,,,,FALSE,0.28,0,377,-0.552841969,2.592949026
