study_id,elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,weather,hazard_type,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2
2346,6,100.3515124,36.40356507,34.33370675,64-18-6,0.002330337,205978.8093,171,0.582584151,0.001357617,0,0,0,0,83.95519558,0.195643865,55.11492042,0.128436316,36.31127066,64-18-6,0.002612741,183715.1237,100.3519752,0.653185159,0.001706603,16.54185391,0.043219574,10.80489348,0.028230384,83.95519558,0.219353151,55.11492042,0.144000992,10,night,inhalation,382.7398654,436806.1624,3827.398654,59017.05988
2346,6,100.3515124,36.40356507,34.33370675,64-18-6,0.002330337,205978.8093,171,0.582584151,0.001357617,0,0,0,0,83.95519558,0.195643865,55.11492042,0.128436316,36.31127066,64-18-6,0.002612741,183715.1237,100.3519752,0.653185159,0.001706603,16.54185391,0.043219574,10.80489348,0.028230384,83.95519558,0.219353151,55.11492042,0.144000992,10,night,flash_fire,91857.56183,449.8556366,183715.1237,255.1715129
2345,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,night,inhalation,350,167717.5491,3500,20035.90353
2345,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,3600,night,flash_fire,14000,974.0255326,28000,70.85755706
2344,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.002857143,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,16.04246,,,50000,-105.5779054,1,0.002857143,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,703.5247545,2.010070727,3600,night,flash_fire,25000,4911.656597,50000,1045.118631
2343,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,16.04246,,,50000,-81.20900776,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,3600,night,flash_fire,25000,978.5760984,50000,229.8324562
2342,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,16.04246,,,50000,-81.20900776,1,0.002857143,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,163.0545455,0.46587013,3600,night,flash_fire,25000,260.1636394,50000,73.9690888
2338,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,10,night,inhalation,350,1744384.604,3500,307632.5918
2338,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,27,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,687.6102394,1.964600684,687.6102394,1.964600684,10,night,flash_fire,14000,81312.7395,28000,39951.14735
2337,5,78.58068048,27.17970368,29.85377316,64-18-6,0.000205559,92989.56919,88,0.051389709,1.06E-05,0,0,0,0,794.7106507,0.163359797,84.47454357,0.017364489,29.97649111,64-18-6,0.000210573,92154.62072,78.58068309,0.052643253,1.11E-05,0.000135706,2.86E-08,7.14E-06,1.50E-09,794.7106507,0.167344617,84.47454357,0.017788059,3600,night,inhalation,4748.946609,367.3832138,47489.46609,8.957612197
2337,5,78.58068048,27.17970368,29.85377316,64-18-6,0.000205559,92989.56919,88,0.051389709,1.06E-05,0,0,0,0,794.7106507,0.163359797,84.47454357,0.017364489,29.97649111,64-18-6,0.000210573,92154.62072,78.58068309,0.052643253,1.11E-05,0.000135706,2.86E-08,7.14E-06,1.50E-09,794.7106507,0.167344617,84.47454357,0.017788059,3600,night,flash_fire,46077.31036,9.388387613,92154.62072,5.260398793
2322,3,100.4208983,19.37127992,18.88975917,64-19-7,8.32E-05,,35,0.020802745,1.73E-06,0,0,0,0,51622.81503,4.295585024,1665.223473,0.138564877,18.88976034,64-19-7,8.32E-05,,34.99949542,0.020802773,1.73E-06,0,0,0,0,51622.81503,4.295590776,1665.223473,0.138565062,3600,night,inhalation,12017.62871,161.5164752,120176.2871,34.2355263
2321,3,56.1365639,58.07914,58.07914,67-64-1,0.000175436,26000,20,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,58.07914,67-64-1,0.000175436,26000,19.90691346,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,3600,night,inhalation,5700.084402,209777.7948,57000.84402,233.8878858
2321,3,56.1365639,58.07914,58.07914,67-64-1,0.000175436,26000,20,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,58.07914,67-64-1,0.000175436,26000,19.90691346,1,0.000175436,0,0,0,0,3099.219444,0.543714659,3099.219444,0.543714659,3600,night,flash_fire,13000,76045.61922,26000,8091.095463
2320,3,67.97090087,46.71613464,32.04585877,67-56-1,0.000199993,71780.46696,25,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,32.04585877,67-56-1,0.000199993,71780.46701,24.99993294,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,3600,night,inhalation,5000.170615,303.7949472,50001.70615,13.20053639
2320,3,67.97090087,46.71613464,32.04585877,67-56-1,0.000199993,71780.46696,25,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,32.04585877,67-56-1,0.000199993,71780.46701,24.99993294,0.999965878,0.000199986,0,0,0,0,54.00703674,0.010801039,47.24444836,0.009448567,3600,night,flash_fire,35890.2335,24.69376864,71780.46701,3.993764414
2297,3,-161.4810967,16.04246,16.04246,,,50000,25,1,0.000199993,703.5247545,0.14070015,703.5247545,0.14070015,703.5247545,0.14070015,703.5247545,0.14070015,16.04246,,,50000,-105.5779054,1,0.000199993,703.5247545,0.14070015,703.5247545,0.14070015,703.5247545,0.14070015,703.5247545,0.14070015,3600,night,flash_fire,25000,4911.656597,50000,1045.118631
2296,5.5,122.4006198,116.15828,116.15828,106-36-5,0.0075,13000,35,1,0.0075,0,0,0,0,158.9242439,1.191931829,158.9242439,1.191931829,116.15828,106-36-5,0.0075,13000,34.9999335,1,0.0075,0,0,0,0,158.9242439,1.191931829,158.9242439,1.191931829,3600,night,inhalation,133.3333333,63376.21145,1333.333333,6144.323658
2296,5.5,122.4006198,116.15828,116.15828,106-36-5,0.0075,13000,35,1,0.0075,0,0,0,0,158.9242439,1.191931829,158.9242439,1.191931829,116.15828,106-36-5,0.0075,13000,34.9999335,1,0.0075,0,0,0,0,158.9242439,1.191931829,158.9242439,1.191931829,3600,night,flash_fire,6500,200.8843109,13000,11.29128683
2293,1,-192.9793109,33.46653644,33.46653644,75-31-0,0.000199292,133806.7804,29.4,0.14946924,2.98E-05,59.76118872,0.011909946,8.932459441,0.001780171,59.76118872,0.011909946,8.932459441,0.001780171,33.46653644,75-31-0,0.000199292,133806.7804,27.2648243,0.14946924,2.98E-05,59.76118872,0.011909946,8.932459441,0.001780171,59.76118872,0.011909946,8.932459441,0.001780171,3600,night,inhalation,5017.754834,2.974189025,50177.54834,0.081577089
2293,1,-192.9793109,33.46653644,33.46653644,75-31-0,0.000199292,133806.7804,29.4,0.14946924,2.98E-05,59.76118872,0.011909946,8.932459441,0.001780171,59.76118872,0.011909946,8.932459441,0.001780171,33.46653644,75-31-0,0.000199292,133806.7804,27.2648243,0.14946924,2.98E-05,59.76118872,0.011909946,8.932459441,0.001780171,59.76118872,0.011909946,8.932459441,0.001780171,3600,night,flash_fire,66903.39018,0.045049327,133806.7804,0.008832396
2291,1,14.79234179,21.93365922,28.93194129,50-00-0,0.021924078,77464.995,49,0.876963135,0.019226609,0.750333386,0.016450368,0.658014718,0.014426366,3.319049577,0.072767103,0.897076261,0.01966757,27.78364871,50-00-0,0.019023934,86993.43758,62.15478277,0.760957353,0.014476402,1.00628335,0.019143468,0.765738715,0.014567363,3.319049577,0.06314138,0.897076261,0.017065919,3600,night,inhalation,52.56536365,18421.36469,525.6536365,1311.355502
2291,1,14.79234179,21.93365922,28.93194129,50-00-0,0.021924078,77464.995,49,0.876963135,0.019226609,0.750333386,0.016450368,0.658014718,0.014426366,3.319049577,0.072767103,0.897076261,0.01966757,27.78364871,50-00-0,0.019023934,86993.43758,62.15478277,0.760957353,0.014476402,1.00628335,0.019143468,0.765738715,0.014567363,3.319049577,0.06314138,0.897076261,0.017065919,3600,night,flash_fire,43496.71879,0.298507848,86993.43758,0.090197659
2288,6,14.79234179,21.93365922,29.79626371,50-00-0,0.024315594,71464.21553,35,0.972623749,0.023649924,0,0,0,0,0.075512179,0.001836123,0.020409512,0.000496269,29.89918318,50-00-0,0.024602963,70809.81737,14.79233801,0.984118535,0.024212232,0,0,0,0,0.075512179,0.001857823,0.020409512,0.000502134,3600,night,inhalation,40.64551024,4401.0588,406.4551024,266.4018158
2288,6,14.79234179,21.93365922,29.79626371,50-00-0,0.024315594,71464.21553,35,0.972623749,0.023649924,0,0,0,0,0.075512179,0.001836123,0.020409512,0.000496269,29.89918318,50-00-0,0.024602963,70809.81737,14.79233801,0.984118535,0.024212232,0,0,0,0,0.075512179,0.001857823,0.020409512,0.000502134,3600,night,flash_fire,35404.90868,12.02216111,70809.81737,5.449721748
2287,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,inhalation,350,243443.4123,3500,33577.96458
2287,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,flash_fire,14000,4482.564465,28000,521.249877
2286,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,inhalation,350,18450.08345,3500,1468.483673
2286,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,flash_fire,14000,55.34999699,28000,1.860031713
2285,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,inhalation,350,906791.7791,3500,140576.0598
2285,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,flash_fire,14000,29332.68112,28000,5242.104517
2283,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,inhalation,350,62650.359,3500,6928.554574
2283,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,20,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,3992.575584,11.40735881,3992.575584,11.40735881,3600,night,flash_fire,14000,590.2844388,28000,41.71725243
2282,6,118.0083864,60.052,60.052,64-19-7,0.004,40000,166,1,0.004,0,0,0,0,1080.594549,4.322378196,1080.594549,4.322378196,60.052,64-19-7,0.004,40000,118.0083892,1,0.004,0,0,0,0,1080.594549,4.322378196,1080.594549,4.322378196,3600,night,inhalation,250,41102.5475,2500,105.7987113
2282,6,118.0083864,60.052,60.052,64-19-7,0.004,40000,166,1,0.004,0,0,0,0,1080.594549,4.322378196,1080.594549,4.322378196,60.052,64-19-7,0.004,40000,118.0083892,1,0.004,0,0,0,0,1080.594549,4.322378196,1080.594549,4.322378196,3600,night,flash_fire,20000,10.75335408,40000,3.982126072
2275,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,30,1,0.000666667,0,0,0,0,6341.556218,4.227704145,6341.556218,4.227704145,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,6341.556218,4.227704145,6341.556218,4.227704145,3600,night,inhalation,1500,15003.09155,15000,39.81436332
2275,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,30,1,0.000666667,0,0,0,0,6341.556218,4.227704145,6341.556218,4.227704145,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,6341.556218,4.227704145,6341.556218,4.227704145,3600,night,flash_fire,75000,1.195446813,150000,0.346860772
2270,0,88.7904072,309.2747087,46.06844,,,33000,70,1,0.000666667,0,0,0,0,117.0868454,0.078057897,78.60478887,0.052403193,46.06844,,,33000,69.999769,1,0.000666667,0,0,0,0,117.0868454,0.078057897,78.60478887,0.052403193,10,night,flash_fire,16500,5.754834591,33000,5.161203022
2268,1,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,155,1,0.0002,0,0,0,0,686.601839,0.137320368,686.601839,0.137320368,32.04186,67-56-1,0.0002,71800,64.53476023,1,0.0002,0,0,0,0,686.601839,0.137320368,686.601839,0.137320368,10,night,inhalation,5000,296825.4682,50000,3834.916346
2268,1,64.53476094,32.04186,32.04186,67-56-1,0.0002,71800,155,1,0.0002,0,0,0,0,686.601839,0.137320368,686.601839,0.137320368,32.04186,67-56-1,0.0002,71800,64.53476023,1,0.0002,0,0,0,0,686.601839,0.137320368,686.601839,0.137320368,10,night,flash_fire,35900,8304.58668,71800,2323.903319
2267,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,40,1,0.000666667,0,0,0,0,1291.798489,0.861198993,1291.798489,0.861198993,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,1291.798489,0.861198993,1291.798489,0.861198993,10,night,inhalation,1500,1161506.478,15000,244282.9957
2267,1,-33.40243422,17.03052,17.03052,7664-41-7,0.000666667,150000,40,1,0.000666667,0,0,0,0,1291.798489,0.861198993,1291.798489,0.861198993,17.03052,7664-41-7,0.000666667,150000,-33.40243351,1,0.000666667,0,0,0,0,1291.798489,0.861198993,1291.798489,0.861198993,10,night,flash_fire,75000,22735.87807,150000,2095.452659
2266,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,77,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,3600,night,inhalation,350,675560.6606,3500,85951.71328
2266,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,77,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,3600,night,flash_fire,14000,19494.96029,28000,7681.210462
2265,1,46.06877838,27.61440334,45.09959704,75-50-3,0.001318133,30345.95963,165,0.659066315,0.000868737,0,0,0,0,796.6856907,1.050137405,186.092905,0.24529513,41.03561145,75-50-3,0.001120348,35703.20386,80.06247923,0.560173809,0.000627589,274.8717166,0.307951873,153.9759364,0.172506573,796.6856907,0.892564915,186.092905,0.208488743,10,night,inhalation,892.5801106,938804.111,8925.801106,16080.43165
2265,1,46.06877838,27.61440334,45.09959704,75-50-3,0.001318133,30345.95963,165,0.659066315,0.000868737,0,0,0,0,796.6856907,1.050137405,186.092905,0.24529513,41.03561145,75-50-3,0.001120348,35703.20386,80.06247923,0.560173809,0.000627589,274.8717166,0.307951873,153.9759364,0.172506573,796.6856907,0.892564915,186.092905,0.208488743,10,night,flash_fire,17851.60193,8364.133218,35703.20386,5211.426117
2264,1,39.87618817,25.74353424,41.36581255,124-40-3,0.002464712,32458.15464,100,0.862649161,0.002126182,0,0,0,0,854.5835158,2.106302152,243.9907301,0.601366853,41.29423853,124-40-3,0.002457157,32557.95006,56.40013691,0.860005001,0.002113167,155.2126373,0.381381841,133.4836443,0.32799029,854.5835158,2.099845993,243.9907301,0.599523566,10,night,inhalation,406.9743775,2780337.924,4069.743775,219661.382
2264,1,39.87618817,25.74353424,41.36581255,124-40-3,0.002464712,32458.15464,100,0.862649161,0.002126182,0,0,0,0,854.5835158,2.106302152,243.9907301,0.601366853,41.29423853,124-40-3,0.002457157,32557.95006,56.40013691,0.860005001,0.002113167,155.2126373,0.381381841,133.4836443,0.32799029,854.5835158,2.099845993,243.9907301,0.599523566,10,night,flash_fire,16278.97503,12012.39874,32557.95006,5253.04227
2263,1,17.76850765,22.80314721,30.01818919,74-89-5,0.00184068,53241.1907,120,0.920340044,0.001694052,0,0,0,0,964.779107,1.775849692,354.1863213,0.651943709,30.11743923,74-89-5,0.0018559,52804.558,42.83393899,0.927950194,0.001722183,270.2602818,0.501576162,250.7880808,0.465437696,964.779107,1.790533918,354.1863213,0.657334531,10,night,inhalation,538.8220224,2189318.845,5388.220224,146603.3317
2263,1,17.76850765,22.80314721,30.01818919,74-89-5,0.00184068,53241.1907,120,0.920340044,0.001694052,0,0,0,0,964.779107,1.775849692,354.1863213,0.651943709,30.11743923,74-89-5,0.0018559,52804.558,42.83393899,0.927950194,0.001722183,270.2602818,0.501576162,250.7880808,0.465437696,964.779107,1.790533918,354.1863213,0.657334531,10,night,flash_fire,26402.279,6653.872657,52804.558,4058.104437
2262,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,106,1,0.002,0,0,0,0,372.18581,0.74437162,372.18581,0.74437162,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,372.18581,0.74437162,372.18581,0.74437162,10,night,inhalation,500,1181875.805,5000,219552.6075
2262,1,3.078739713,59.11026,59.11026,75-50-3,0.002,20000,106,1,0.002,0,0,0,0,372.18581,0.74437162,372.18581,0.74437162,59.11026,75-50-3,0.002,20000,3.078739224,1,0.002,0,0,0,0,372.18581,0.74437162,372.18581,0.74437162,10,night,flash_fire,10000,86707.83159,20000,16636.22574
2261,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,100,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,10,night,inhalation,350,1906141.674,3500,383954.9656
2261,1,7.073402534,45.08368,45.08368,124-40-3,0.002857143,28000,100,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,45.08368,124-40-3,0.002857143,28000,7.073404602,1,0.002857143,0,0,0,0,487.9814603,1.394232744,487.9814603,1.394232744,10,night,flash_fire,14000,84682.61387,28000,16300.70709
2259,0,88.7904072,309.2747087,46.06844,,,33000,70,1,0.002857143,0,0,0,0,117.0868454,0.334533844,78.60478887,0.224585111,46.06844,,,33000,69.999769,1,0.002857143,0,0,0,0,117.0868454,0.334533844,78.60478887,0.224585111,10,night,flash_fire,16500,5.754834591,33000,5.161203022
2258,3,-252.7324674,2.297544515,2.297544515,630-08-0,1.20E-05,40284.93238,-75.36054768,0.005994006,7.19E-08,1458.513634,0.017484679,8.742339463,0.000104803,1458.513634,0.017484679,8.742339463,0.000104803,2.297544515,630-08-0,1.20E-05,40284.93238,-76.26549453,0.005994006,7.19E-08,1458.513634,0.017484679,8.742339463,0.000104803,1458.513634,0.017484679,8.742339463,0.000104803,3600,night,inhalation,83416.66667,2.842714293,,
2258,3,-252.7324674,2.297544515,2.297544515,630-08-0,1.20E-05,40284.93238,-75.36054768,0.005994006,7.19E-08,1458.513634,0.017484679,8.742339463,0.000104803,1458.513634,0.017484679,8.742339463,0.000104803,2.297544515,630-08-0,1.20E-05,40284.93238,-76.26549453,0.005994006,7.19E-08,1458.513634,0.017484679,8.742339463,0.000104803,1458.513634,0.017484679,8.742339463,0.000104803,3600,night,flash_fire,20142.46619,5.295951096,40284.93238,4.380819459
2255,0,16.77439119,45.08368,45.08368,75-04-7,0.001666667,27000,25,1,0.001666667,0,0,0,0,5.855777523,0.009759629,5.855777523,0.009759629,45.08368,75-04-7,0.001666667,27000,16.77439072,1,0.001666667,0,0,0,0,5.855777523,0.009759629,5.855777523,0.009759629,3600,night,inhalation,600,11434.3989,6000,1358.037934
2255,0,16.77439119,45.08368,45.08368,75-04-7,0.001666667,27000,25,1,0.001666667,0,0,0,0,5.855777523,0.009759629,5.855777523,0.009759629,45.08368,75-04-7,0.001666667,27000,16.77439072,1,0.001666667,0,0,0,0,5.855777523,0.009759629,5.855777523,0.009759629,3600,night,flash_fire,13500,689.3688218,27000,350.012717
