elev_m,ave_nbp_deg_c,overall_ave_mw,storage_ave_vap_mw,storage_shi,storage_temp_deg_c,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_shi,discharge_temp_deg_c,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,conc_low_ppm,area_conc_low_m2,conc_high_ppm,catastrophic_release_01,discharge_diameter,release_orientation,pressure_psig,area_conc_high_m2
0.1,-191.5258849,28.0101,28.0101,0.002,288,1,0.002,1.62084391,0.003241688,1.62084391,0.003241688,1.62084391,0.003241688,1.62084391,0.003241688,28.0101,0.002,-104.8423666,1,0.002,1.62084391,0.003241688,1.62084391,0.003241688,1.62084391,0.003241688,1.62084391,0.003241688,10,500,17618.23384,5000,1,0,6,1000,343.2937375
0,-6.324587237,56.10632,56.10632,9.56E-05,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,9.56E-05,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,10456.16536,17847.49823,104561.6536,0,2,0,250,344.3390065
0,-6.324587237,56.10632,56.10632,9.56E-05,25,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,56.10632,9.56E-05,-7.08233842,1,9.56E-05,0,0,0,0,954.6874577,0.091303783,954.6874577,0.091303783,3600,10456.16536,17847.49823,104561.6536,0,2,0,250,344.3390065
6,100.3515124,36.40356507,36.30094974,0.002611267,100,0.652816692,0.001704679,0,0,0,0,2746.983704,7.173107262,1803.340308,4.70900262,36.30096069,0.002611268,99.99969071,0.652817084,0.001704681,0,0,0,0,2746.983704,7.17311156,1803.340308,4.709005441,3600,382.9556645,10379.78989,3829.556645,0,1,0,0.1,346.2110585
3,-251.497026,9.814146,9.814146,0.0006,25,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,9.814146,0.0006,19.40043185,0.3,0.00018,1018.937358,0.611362415,305.6812075,0.183408725,1018.937358,0.611362415,305.6812075,0.183408725,3600,1666.666667,1023.414283,16666.66667,0,8,0,765,348.0955989
6,201.5360366,69.25511268,63.84758401,0.001059339,175,0.959599533,0.001016541,0,0,0,0,91.68998149,0.09713079,76.73055805,0.081283687,63.84757154,0.001059339,174.9986587,0.959599816,0.001016542,0,0,0,0,91.68998149,0.097130819,76.73055805,0.081283711,10,943.9844391,835.1953147,9439.844391,1,3,0,1,355.1113604
0,83.67299464,98.95916,98.95916,0.003333333,100,1,0.003333333,0,0,0,0,62.75192043,0.209173068,62.75192043,0.209173068,98.95916,0.003333333,83.67299421,1,0.003333333,0,0,0,0,62.75192043,0.209173068,62.75192043,0.209173068,3600,300,309911.7271,3000,0,1,6,188,370.0430109
6,118.0083864,60.052,60.052,0.004,133,1,0.004,0,0,0,0,1134.448933,4.537795733,1134.448933,4.537795733,60.052,0.004,118.0083892,1,0.004,0,0,0,0,1134.448933,4.537795733,1134.448933,4.537795733,3600,250,66992.76881,2500,0,0.5,0,100,374.0424313
1,99.32174577,19.4361958,20.75764635,5.50E-05,40,0.044763184,2.46E-06,0,0,0,0,8828.516461,0.485666535,214.1518944,0.011780735,20.75764713,5.50E-05,39.99981046,0.044763168,2.46E-06,0,0,0,0,8828.516461,0.485666362,214.1518944,0.01178073,10,18178.151,432.6978081,181781.51,1,0,0,0.375,374.7356985
1,100.5508442,45.60029993,45.60029993,0.003939251,140,0.984812792,0.003879425,103.0694975,0.406016639,101.5041596,0.39985038,103.0694975,0.406016639,101.5041596,0.39985038,45.60029993,0.003939251,139.5682516,0.984812792,0.003879425,103.0694975,0.406016639,101.5041596,0.39985038,103.0694975,0.406016639,101.5041596,0.39985038,3600,253.855354,15915.12187,2538.55354,0,2,0,0.1,375.2441165
1,139.3614669,129.24316,129.24316,0.103676972,20,1,0.103676972,0,0,0,0,77.37353373,8.021853675,77.37353373,8.021853675,129.24316,0.103676972,19.99881369,1,0.103676972,0,0,0,0,77.37353373,8.021853675,77.37353373,8.021853675,3600,9.645343441,4080.67701,96.45343441,0,0.393,0,1,389.9373476
1.5,-248.9772512,17.98228403,17.98228403,0.001209256,90,0.60462819,0.00073115,5561.028835,6.7247096,3362.3548,4.065948994,5561.028835,6.7247096,3362.3548,4.065948994,17.98228403,0.001209256,-84.06277986,0.60462819,0.00073115,5561.028835,6.7247096,3362.3548,4.065948994,5561.028835,6.7247096,3362.3548,4.065948994,3600,826.9544956,61168.75428,8269.544956,0,1,0,595,392.8526383
1,7.073402534,45.08368,45.08368,0.002857143,20,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,3600,350,7958.64142,3500,0,0.2,0,14,393.327155
1,7.073402534,45.08368,45.08368,0.002857143,20,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,221.8097547,0.633742156,221.8097547,0.633742156,3600,350,7958.64142,3500,0,0.2,0,14,393.327155
1,3.078739713,59.11026,59.11026,0.002,40,1,0.002,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,59.11026,0.002,8.854590712,1,0.002,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,1015.052209,2.030104418,3600,500,77745.16965,5000,0,3,0,30,415.3589364
1,131.7307816,67.94547718,55.42796467,0.003610328,100,0.60762565,0.002193728,0,0,0,0,271.2910523,0.979449669,237.3796707,0.857018461,55.42738562,0.003610225,99.98760053,0.607608357,0.002193603,0,0,0,0,271.2910523,0.979421794,237.3796707,0.85699407,10,276.9910308,4394.267735,2769.910308,1,10,0,7,423.8299886
6,96.81079528,63.82975769,63.82975769,0.000745529,166,0.186382237,0.000138953,9.607560857,0.007162715,1.790678686,0.001335003,9.607560857,0.007162715,1.790678686,0.001335003,63.82975769,0.000745529,115.2209974,0.186382237,0.000138953,9.607560857,0.007162715,1.790678686,0.001335003,9.607560857,0.007162715,1.790678686,0.001335003,10,1341.329538,16789.71606,13413.29538,1,0,0,50,424.053171
0,-153.1617865,29.73150573,29.73150573,0.000876501,125,0.219125158,0.000192063,514.8440896,0.45126117,112.8152926,0.098882675,514.8440896,0.45126117,112.8152926,0.098882675,29.73150573,0.000876501,124.9510726,0.219125158,0.000192063,514.8440896,0.45126117,112.8152926,0.098882675,514.8440896,0.45126117,112.8152926,0.098882675,3600,1140.900488,755.50249,11409.00488,0,3,0,0.01,426.2287088
2.25,64.53476094,32.04186,32.04186,0.0002,0,1,0.0002,0,0,0,0,253.7104025,0.05074208,253.7104025,0.05074208,32.04186,0.0002,-0.115981684,1,0.0002,0,0,0,0,253.7104025,0.05074208,253.7104025,0.05074208,10,5000,6126.092588,50000,1,0,0,142,427.055643
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65751568,0.003233402,19.90368461,0.808350452,0.002613722,0,0,0,0,980.1830639,3.169325692,675.5924546,2.184461865,3600,309.2718007,16190.1899,3092.718007,0,0.2,0,73,432.5291363
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,980.1830639,3.168637131,675.5924546,2.183987274,40.65751568,0.003233402,19.90368461,0.808350452,0.002613722,0,0,0,0,980.1830639,3.169325692,675.5924546,2.184461865,3600,309.2718007,16190.1899,3092.718007,0,0.2,0,73,432.5291363
2,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,44.05256,0.002,19.33608545,1,0.002,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,11.37277834,0.022745557,3600,500,21183.8813,5000,0,1,0,0.5,436.065672
1,56.12414792,33.41045371,53.98986753,0.00017504,56,0.787680087,0.000137876,0,0,0,0,2993.075187,0.523907938,1022.21707,0.178928896,53.99379995,0.000175053,55.93008981,0.787736828,0.000137895,0,0,0,0,2993.075187,0.523945679,1022.21707,0.178941785,3600,5712.567751,6315.700047,57125.67751,0,1,0,17.4,436.0778344
1,100.3515124,36.40356507,39.97587443,0.003136061,20,0.784015178,0.002458719,0,0,0,0,2197.586963,6.891766139,1442.672246,4.524307753,39.9763835,0.003136133,19.99087368,0.784033353,0.002458833,0,0,0,0,2197.586963,6.891925898,1442.672246,4.524412632,3600,318.863986,17905.56956,3188.63986,0,2,0,7,436.1381462
1,55.89895786,24.95503367,55.5496478,0.001826713,35.1,0.913356517,0.00166844,0,0,0,0,8.174703456,0.014932837,1.380471005,0.002521724,55.54965591,0.001826713,35.09990365,0.913356714,0.001668441,0,0,0,0,8.174703456,0.014932841,1.380471005,0.002521725,3600,547.4312414,5897.512365,5474.312414,0,4,0,220,446.4602446
1,10.34262908,44.05256,44.05256,0.002,15,1,0.002,0,0,0,0,3997.256142,7.994512285,3997.256142,7.994512285,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,3997.256142,7.994512285,3997.256142,7.994512285,3600,500,20545.47901,5000,0,2.8,0,1015,452.378868
1,64.53476094,32.04186,32.04186,0.0002,20,1,0.0002,0,0,0,0,1413.13488,0.282626976,1413.13488,0.282626976,32.04186,0.0002,19.94198511,1,0.0002,0,0,0,0,1413.13488,0.282626976,1413.13488,0.282626976,10,5000,10998.7031,50000,1,0,0,58,452.7724782
1,64.53476094,32.04186,32.04186,0.0002,25,1,0.0002,0,0,0,0,616.0760841,0.123215217,616.0760841,0.123215217,32.04186,0.0002,24.9390024,1,0.0002,0,0,0,0,616.0760841,0.123215217,616.0760841,0.123215217,10,5000,13115.27581,50000,1,1,0,58,455.9184377
0,-33.40243422,17.03052,17.03052,0.000666667,25,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,17.03052,0.000666667,-33.40243351,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,3600,1500,3414.548596,15000,0,0.6,0,200,467.9130531
0,-33.40243422,17.03052,17.03052,0.000666667,25,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,17.03052,0.000666667,-33.40243351,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,3600,1500,3414.548596,15000,0,0.6,0,200,467.9130531
0,-33.40243422,17.03052,17.03052,0.000666667,25,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,17.03052,0.000666667,-33.40243351,1,0.000666667,0,0,0,0,12.15464942,0.0081031,12.15464942,0.0081031,3600,1500,2882.036377,15000,0,0.25,0,200,469.1927573
1,56.13611862,77.79803236,80.4515605,0.000751309,35,0.093913606,7.06E-05,0,0,0,0,58.30481649,0.043804924,3.195739015,0.002400987,80.45162794,0.000751317,34.99800926,0.0939146,7.06E-05,0,0,0,0,58.30481649,0.043805388,3.195739015,0.002401012,10,1330.996461,4255.736065,13309.96461,1,0,0,1,481.8656128
1,46.20647984,44.49384786,52.91105211,0.000165569,45,0.745059536,0.000123359,0,0,0,0,485.4603735,0.080377085,215.8131059,0.035731914,52.9110665,0.000165569,44.99975657,0.74506005,0.000123359,0,0,0,0,485.4603735,0.08037714,215.8131059,0.035731939,3600,6039.781629,5388.269545,60397.81629,0,4,0,65,481.9106934
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,15809.40426,51.10705051,10896.65249,35.22560119,40.65644592,0.003233249,19.92462777,0.808312261,0.002613475,0,0,0,0,15809.40426,51.11574119,10896.65249,35.23159125,3600,309.2864133,19892.74974,3092.864133,0,0.28,0,57,485.0879439
0,10.34262908,44.05256,44.05256,0.002,15,1,0.002,0,0,0,0,1.974913603,0.003949827,1.974913603,0.003949827,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,1.974913603,0.003949827,1.974913603,0.003949827,3600,500,3474.767746,5000,0,0.48,0,14.3,486.714605
0.5,118.0083864,60.052,60.052,0.004,80,1,0.004,0,0,0,0,166.5223473,0.666089389,166.5223473,0.666089389,60.052,0.004,79.86626221,1,0.004,0,0,0,0,166.5223473,0.666089389,166.5223473,0.666089389,3600,250,61921.13819,2500,0,3,0,50,499.0448823
1,-249.3991611,16.75659452,16.75659452,0.001064857,75,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,0.001064857,-94.72718317,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600,939.0936339,66012.02139,9390.936339,0,0.9,0,834,500.0462686
1,-249.3991611,16.75659452,16.75659452,0.001064857,75,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,16.75659452,0.001064857,-94.72718317,0.532428271,0.00056696,5967.799716,6.354850572,3177.425286,3.383502104,5967.799716,6.354850572,3177.425286,3.383502104,3600,939.0936339,66012.02139,9390.936339,0,0.9,0,834,500.0462686
1,100.5444127,45.32104183,45.65025032,0.003946384,20,0.986596071,0.003893487,0,0,0,0,1074.106917,4.238838656,1047.085608,4.132202187,45.65058396,0.003946432,19.92340482,0.986607982,0.003893581,0,0,0,0,1074.106917,4.238889832,1047.085608,4.132252076,3600,253.3934496,10803.85383,2533.934496,0,0.2,0,50,504.8719929
6,118.0083864,60.052,60.052,0.004,133,1,0.004,2.284133594,0.009136534,2.284133594,0.009136534,2.284133594,0.009136534,2.284133594,0.009136534,60.052,0.004,132.7063147,1,0.004,2.284133594,0.009136534,2.284133594,0.009136534,2.284133594,0.009136534,2.284133594,0.009136534,10,250,6027.092698,2500,1,0,0,0.1,522.6638744
0,-33.40243422,17.03052,17.03052,0.000666667,25,1,0.000666667,3413.142984,2.275428656,3413.142984,2.275428656,3413.142984,2.275428656,3413.142984,2.275428656,17.03052,0.000666667,-33.40243351,1,0.000666667,0,0,0,0,3413.142984,2.275428656,3413.142984,2.275428656,3600,1500,2594.206053,15000,0,1,0,100,539.4306851
0,118.0083864,60.052,60.052,0.004,150,1,0.004,0,0,0,0,16652.23473,66.60893892,16652.23473,66.60893892,60.052,0.004,118.0083892,1,0.004,0,0,0,0,16652.23473,66.60893892,16652.23473,66.60893892,3600,250,19093.90601,2500,0,0.5,0,45,541.1179104
1,101.6299279,38.99988589,40.08805094,0.003152079,20,0.788019854,0.002483901,0,0,0,0,8067.816571,25.43039855,5127.199462,16.16133989,40.08813817,0.003152092,19.99841482,0.788022968,0.002483921,0,0,0,0,8067.816571,25.43049904,5127.199462,16.16140375,3600,317.2496362,8463.790186,3172.496362,0,1,0,1,560.1877444
1,31.80137979,59.11026,59.11026,0.001333333,25,1,0.001333333,0,0,0,0,1268.815262,1.691753682,1268.815262,1.691753682,59.11026,0.001333333,24.74373352,1,0.001333333,0,0,0,0,1268.815262,1.691753682,1268.815262,1.691753682,3600,750,15642.5926,7500,0,0.25,0,120,615.7286139
1,83.67299464,98.95916,98.95916,0.003333333,90,1,0.003333333,0,0,0,0,18.18932174,0.060631072,18.18932174,0.060631072,98.95916,0.003333333,83.67299421,1,0.003333333,0,0,0,0,18.18932174,0.060631072,18.18932174,0.060631072,3600,300,10862.21428,3000,0,1,0,90,647.5665964
0.5,87.24034601,54.13476169,61.34381874,0.000751497,40,0.611501672,0.000459542,0,0,0,0,2660.565829,1.999406677,1438.014115,1.08066299,61.34386064,0.000751496,39.99945876,0.611500815,0.00045954,0,0,0,0,2660.565829,1.999403873,1438.014115,1.080661475,10,1330.679541,685.8910841,13306.79541,1,0,0,0.375,651.7905774
3.84,-27.78574788,24.09925759,24.09925759,0.000476522,371,0.714783445,0.00034061,2096.745089,0.999145786,1498.718678,0.714172867,2096.745089,0.999145786,1498.718678,0.714172867,24.09925759,0.000476522,218.9625536,0.714783445,0.00034061,2096.745089,0.999145786,1498.718678,0.714172867,2096.745089,0.999145786,1498.718678,0.714172867,3600,2098.53769,8258.312069,20985.3769,0,10,0,250,664.6943602
3.84,-27.78574788,24.09925759,24.09925759,0.000476522,371,0.714783445,0.00034061,2096.745089,0.999145786,1498.718678,0.714172867,2096.745089,0.999145786,1498.718678,0.714172867,24.09925759,0.000476522,218.9625536,0.714783445,0.00034061,2096.745089,0.999145786,1498.718678,0.714172867,2096.745089,0.999145786,1498.718678,0.714172867,3600,2098.53769,8258.312069,20985.3769,0,10,0,250,664.6943602
2.5,100.3515124,36.40356507,35.92604678,0.002557729,111,0.639432282,0.001635495,0,0,0,0,91.20978389,0.233289921,59.87741373,0.153150205,36.28991846,0.002609691,100.3515427,0.652422865,0.001702622,1.10958421,0.002895672,0.723918109,0.001889203,91.20978389,0.238029394,59.87741373,0.156261575,3600,383.1870609,41532.57895,3831.870609,0,1,0,7,666.869786
1,100.3561055,36.62878908,36.28801115,0.002609419,107,0.652354772,0.001702267,0,0,0,0,2184.074386,5.69916539,1451.363043,3.787214426,36.51629792,0.002642019,100.3561329,0.660504838,0.001745067,27.12652942,0.071668816,17.91720392,0.047337599,2184.074386,5.770366791,1451.363043,3.834529245,3600,378.4983632,40929.5241,3784.983632,0,1,0,13.3,670.5102448
0.1,82.12346433,60.095,60.095,0.001228937,37,1,0.001228937,0,0,0,0,249.6047924,0.306748466,249.6047924,0.306748466,60.095,0.001228937,36.89277743,1,0.001228937,0,0,0,0,249.6047924,0.306748466,249.6047924,0.306748466,3600,813.7116233,23671.02449,8137.116233,0,2,0,80,674.9829267
1,42.91225114,27.89771167,43.96713073,0.001597918,29,0.958750821,0.001532005,0,0,0,0,3533.766539,5.646669286,1290.146678,2.061548646,43.96720689,0.001597923,28.99665567,0.958753635,0.001532014,0,0,0,0,3533.766539,5.646685856,1290.146678,2.061554696,10,625.8124905,14720.52691,6258.124905,1,0,0,3.2,680.8645756
1,58.67898419,33.31890508,54.89364991,0.000192692,54,0.86711309,0.000167086,0,0,0,0,630.272812,0.121448401,216.8122406,0.04177794,54.89519087,0.0001927,53.97788743,0.867151519,0.0001671,0,0,0,0,630.272812,0.121453784,216.8122406,0.041779792,3600,5189.404504,49616.28087,51894.04504,0,2,0,17.4,688.5141237
1,100.3703096,37.3214985,40.65259647,0.003232699,20,0.808174832,0.002612586,0,0,0,0,15809.40426,51.10705051,10896.65249,35.22560119,40.65846197,0.003233537,19.88515957,0.808384236,0.00261394,0,0,0,0,15809.40426,51.12029273,10896.65249,35.2347284,3600,309.2588757,18093.92462,3092.588757,0,0.24,0,87,696.871672
6,100.0987953,22.8735013,24.20483823,0.000883894,54,0.220973417,0.000195317,0,0,0,0,1595.638602,1.41037486,276.7529169,0.244620151,24.20484181,0.000883894,53.99991223,0.220973545,0.000195317,0,0,0,0,1595.638602,1.410375676,276.7529169,0.244620293,10,1131.357148,10049.53232,11313.57148,1,0,0,0.1,698.3577829
0,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,0,0,0,0,2.369896324,0.004739793,2.369896324,0.004739793,44.05256,0.002,10.34262884,1,0.002,0,0,0,0,2.369896324,0.004739793,2.369896324,0.004739793,3600,500,5195.316812,5000,0,0.6,0,50,705.4306392
1,100.5444127,45.32104183,45.61962489,0.003942011,27,0.985502713,0.003884862,0,0,0,0,4719.973164,18.60618543,4601.232794,18.1381096,45.61962902,0.003942011,26.99905971,0.98550286,0.003884864,0,0,0,0,4719.973164,18.60618821,4601.232794,18.13811231,10,253.6775997,7754.820385,2536.775997,1,0,0,0.58,719.7164376
1,100.5444127,45.32104183,45.61962489,0.003942011,27,0.985502713,0.003884862,0,0,0,0,4719.973164,18.60618543,4601.232794,18.1381096,45.61963201,0.003942012,26.99837884,0.985502967,0.003884864,0,0,0,0,4719.973164,18.60619022,4601.232794,18.13811428,10,253.6775722,7753.481674,2536.775722,1,0,0,1,720.2952895
1,84.21331961,19.16601423,37.42770102,0.002049034,30,0.717161747,0.001469488,0,0,0,0,1565.270673,3.207292142,66.5429264,0.136348689,37.44817092,0.002051194,29.83729349,0.717917975,0.001472589,0,0,0,0,1565.270673,3.21067415,66.5429264,0.136492466,3600,487.5208757,28102.4348,4875.208757,0,0.2,0,340,740.8276384
1,101.2526208,32.56446761,34.76283059,0.002391617,20,0.59790417,0.001429958,0,0,0,0,3260.959421,7.798964947,1384.331894,3.310791251,34.7665203,0.002392144,19.95341739,0.598035897,0.001430588,0,0,0,0,3260.959421,7.800683171,1384.331894,3.311520665,3600,418.0351066,25460.01389,4180.351066,0,0.5,0,40,752.8607367
2,7.68115897,98.9161,98.9161,0.666666667,50,1,0.666666667,0.002527394,0.00168493,0.002527394,0.00168493,0.002527394,0.00168493,0.002527394,0.00168493,98.9161,0.666666667,36.61727542,1,0.666666667,0.002527394,0.00168493,0.002527394,0.00168493,0.002527394,0.00168493,0.002527394,0.00168493,3600,1.5,6271.942497,15,0,0.5,0,5,753.3472592
1,100.5444127,45.32104183,45.61962489,0.003942011,27,0.985502713,0.003884862,0,0,0,0,4719.973164,18.60618543,4601.232794,18.1381096,45.61963276,0.003942012,26.99820868,0.985502993,0.003884865,0,0,0,0,4719.973164,18.60619073,4601.232794,18.13811477,3600,253.6775653,9542.693128,2536.775653,0,3.2,0,1,764.0114018
1,100.5524702,45.67065301,45.83765188,0.003973146,20,0.993286494,0.003946472,0,0,0,0,1751.67191,6.9596482,1729.468536,6.871430954,45.83769709,0.003973152,19.9794137,0.993288108,0.003946485,0,0,0,0,1751.67191,6.959659512,1729.468536,6.871442122,3600,251.6893114,23249.73133,2516.893114,0,1,0,13.3,767.8164398
1,77.45696784,73.13684,73.13684,0.003333333,25,1,0.003333333,0,0,0,0,331.2557666,1.104185889,331.2557666,1.104185889,73.13684,0.003333333,24.99254713,1,0.003333333,0,0,0,0,331.2557666,1.104185889,331.2557666,1.104185889,10,300,9840.972485,3000,1,0,0,5,776.2831574
1,257.6212567,165.6526894,165.3663281,0.019083032,343,0.30256584,0.005773874,0,0,0,0,25598.49143,488.4968241,7287.060846,139.0592133,165.3748565,0.019049412,257.6212522,0.302032797,0.005753547,0,0,0,0,25598.49143,487.6362179,7287.060846,138.8142266,3600,52.49505777,2181.477854,524.9505777,0,1,0,172,793.5445458
4.6,64.53476094,32.04186,32.04186,0.0002,118.3,1,0.0002,78.80316561,0.015760633,78.80316561,0.015760633,78.80316561,0.015760633,78.80316561,0.015760633,32.04186,0.0002,64.53476023,1,0.0002,0,0,0,0,78.80316561,0.015760633,78.80316561,0.015760633,10,5000,13419.31606,50000,1,0.5,0,73.47,799.4681227
4.6,64.53476094,32.04186,32.04186,0.0002,118.3,1,0.0002,78.80316561,0.015760633,78.80316561,0.015760633,78.80316561,0.015760633,78.80316561,0.015760633,32.04186,0.0002,64.53476023,1,0.0002,0,0,0,0,78.80316561,0.015760633,78.80316561,0.015760633,10,5000,13419.31606,50000,1,0.5,0,73.47,799.4681227
2,10.34262908,44.05256,44.05256,0.002,21.1,1,0.002,17.04781743,0.034095635,17.04781743,0.034095635,17.04781743,0.034095635,17.04781743,0.034095635,44.05256,0.002,19.33608545,1,0.002,17.04781743,0.034095635,17.04781743,0.034095635,17.04781743,0.034095635,17.04781743,0.034095635,3600,500,35482.62304,5000,0,1,0,0.5,803.1430834
2,7.073402534,45.08368,45.08368,0.002857143,20,1,0.002857143,0,0,0,0,17.74478037,0.050699372,17.74478037,0.050699372,45.08368,0.002857143,7.073404602,1,0.002857143,0,0,0,0,17.74478037,0.050699372,17.74478037,0.050699372,3600,350,11778.12919,3500,0,0.6,0,29,810.4724179
