study_id,elev_m,ave_nbp_deg_k,overall_ave_mw,storage_ave_vap_mw,storage_key_component,storage_shi,storage_lfl,storage_temp_deg_k,storage_vapor_mol_composition,storage_shi_times_vapor_mol_composition,storage_total_vapor_moles,storage_shi_times_total_vapor_moles,storage_component_vapor_moles,storage_shi_times_component_vapor_moles,storage_total_moles,storage_shi_times_total_moles,storage_component_total_moles,storage_shi_times_component_total_moles,discharge_ave_vap_mw,discharge_key_component,discharge_shi,discharge_lfl,discharge_temp_deg_k,discharge_vapor_mol_composition,discharge_shi_times_vapor_mol_composition,discharge_total_vapor_moles,discharge_shi_times_total_vapor_moles,discharge_component_vapor_moles,discharge_shi_times_component_vapor_moles,discharge_total_moles,discharge_shi_times_total_moles,discharge_component_total_moles,discharge_shi_times_component_total_moles,release_duration_sec,hazard_type,catastrophic_release_01,discharge_diameter_in,release_orientation,press_psia,conc_low_ppm,area_conc_low_m2,conc_high_ppm,area_conc_high_m2,log_elev_m,log_ave_nbp_deg_k,log_overall_ave_mw,log_storage_ave_vap_mw,log_storage_shi,log_storage_lfl,log_storage_temp_deg_k,log_storage_vapor_mol_composition,log_storage_shi_times_vapor_mol_composition,log_storage_total_vapor_moles,log_storage_shi_times_total_vapor_moles,log_storage_component_vapor_moles,log_storage_shi_times_component_vapor_moles,log_storage_total_moles,log_storage_shi_times_total_moles,log_storage_component_total_moles,log_storage_shi_times_component_total_moles,log_discharge_ave_vap_mw,log_discharge_shi,log_discharge_lfl,log_discharge_temp_deg_k,log_discharge_vapor_mol_composition,log_discharge_shi_times_vapor_mol_composition,log_discharge_total_vapor_moles,log_discharge_shi_times_total_vapor_moles,log_discharge_component_vapor_moles,log_discharge_shi_times_component_vapor_moles,log_discharge_total_moles,log_discharge_shi_times_total_moles,log_discharge_component_total_moles,log_discharge_shi_times_component_total_moles,log_release_duration_sec,log_catastrophic_release_01,log_discharge_diameter_in,log_release_orientation,log_press_psia,log_conc_low_ppm,log_area_conc_low_m2,log_conc_high_ppm,log_area_conc_high_m2,percentile_elev_m,percentile_ave_nbp_deg_k,percentile_overall_ave_mw,percentile_storage_ave_vap_mw,percentile_storage_shi,percentile_storage_lfl,percentile_storage_temp_deg_k,percentile_storage_vapor_mol_composition,percentile_storage_shi_times_vapor_mol_composition,percentile_storage_total_vapor_moles,percentile_storage_shi_times_total_vapor_moles,percentile_storage_component_vapor_moles,percentile_storage_shi_times_component_vapor_moles,percentile_storage_total_moles,percentile_storage_shi_times_total_moles,percentile_storage_component_total_moles,percentile_storage_shi_times_component_total_moles,percentile_discharge_ave_vap_mw,percentile_discharge_shi,percentile_discharge_lfl,percentile_discharge_temp_deg_k,percentile_discharge_vapor_mol_composition,percentile_discharge_shi_times_vapor_mol_composition,percentile_discharge_total_vapor_moles,percentile_discharge_shi_times_total_vapor_moles,percentile_discharge_component_vapor_moles,percentile_discharge_shi_times_component_vapor_moles,percentile_discharge_total_moles,percentile_discharge_shi_times_total_moles,percentile_discharge_component_total_moles,percentile_discharge_shi_times_component_total_moles,percentile_release_duration_sec,percentile_catastrophic_release_01,percentile_discharge_diameter_in,percentile_release_orientation,percentile_press_psia,percentile_conc_low_ppm,percentile_area_conc_low_m2,percentile_conc_high_ppm,percentile_area_conc_high_m2,percentile_log_elev_m,percentile_log_ave_nbp_deg_k,percentile_log_overall_ave_mw,percentile_log_storage_ave_vap_mw,percentile_log_storage_shi,percentile_log_storage_lfl,percentile_log_storage_temp_deg_k,percentile_log_storage_vapor_mol_composition,percentile_log_storage_shi_times_vapor_mol_composition,percentile_log_storage_total_vapor_moles,percentile_log_storage_shi_times_total_vapor_moles,percentile_log_storage_component_vapor_moles,percentile_log_storage_shi_times_component_vapor_moles,percentile_log_storage_total_moles,percentile_log_storage_shi_times_total_moles,percentile_log_storage_component_total_moles,percentile_log_storage_shi_times_component_total_moles,percentile_log_discharge_ave_vap_mw,percentile_log_discharge_shi,percentile_log_discharge_lfl,percentile_log_discharge_temp_deg_k,percentile_log_discharge_vapor_mol_composition,percentile_log_discharge_shi_times_vapor_mol_composition,percentile_log_discharge_total_vapor_moles,percentile_log_discharge_shi_times_total_vapor_moles,percentile_log_discharge_component_vapor_moles,percentile_log_discharge_shi_times_component_vapor_moles,percentile_log_discharge_total_moles,percentile_log_discharge_shi_times_total_moles,percentile_log_discharge_component_total_moles,percentile_log_discharge_shi_times_component_total_moles,percentile_log_release_duration_sec,percentile_log_catastrophic_release_01,percentile_log_discharge_diameter_in,percentile_log_release_orientation,percentile_log_press_psia,percentile_log_conc_low_ppm,percentile_log_area_conc_low_m2,percentile_log_conc_high_ppm,percentile_log_area_conc_high_m2
3690,1,276.2287397,59.11026,59.11026,75-50-3,0.002,20000,305.15,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,59.11026,75-50-3,0.002,20000,276.2287392,1,0.002,0,0,0,0,89.66294515,0.17932589,89.66294515,0.17932589,3600,flash_fire,0,0.5,0,99.6959,10000,335.4325612,20000,22.56035521,0,2.441268862,1.77166287,1.77166287,-2.698970004,4.301029996,2.484513374,0,-2.698970004,-10,-10,-10,-10,1.952613,-0.746357005,1.952613,-0.746357005,1.77166287,-2.698970004,4.301029996,2.441268861,0,-2.698970004,-10,-10,-10,-10,1.952613,-0.746357005,1.952613,-0.746357005,3.556302501,-10,-0.301029996,-10,1.998677298,4,2.525605218,4.301029996,1.353345933,0.166666667,0.415510576,0.163433523,0.167888931,0.00299837,0.01697826,0.17771639,1,0.002999964,0,0,0,0,4.90E-09,4.90E-09,4.90E-09,4.90E-09,0.167888934,0.00299837,0.018771216,0.199893093,1,0.002999964,0,0,0,0,4.90E-09,4.90E-09,4.90E-09,4.90E-09,1,0,0.005,0,0.014166502,0.022142123,4.39E-06,0.02212913,1.75E-06,0.927802901,0.757548237,0.654623244,0.658032774,0.743189925,0.893858868,0.422580987,1,0.66123723,0,0,0,0,0.375822234,0.421734547,0.375822234,0.428249228,0.658032777,0.743189925,0.896293353,0.540142272,1,0.66123723,0,0,0,0,0.375822234,0.421734547,0.375822234,0.428249228,1,0,0.8082475,0,0.318321363,0.697968597,0.503066287,0.653799958,0.436602105
2677,4,305.4358074,28.15952765,44.17009847,124-40-3,0.002760712,28978.03325,311.15,0.966249149,0.002667535,0,0,0,0,710.2391861,1.960765741,266.1717056,0.734823383,44.27556694,124-40-3,0.002771844,28861.64958,305.435809,0.970145518,0.002689092,0,0,0,0,710.2391861,1.968672466,266.1717056,0.737786535,3600,flash_fire,0,0,0,114.6959,14430.82479,518.8057881,28861.64958,22.34591568,0.602059991,2.48491995,1.449625366,1.645128367,-2.558978897,4.462068906,2.492969805,-0.014910876,-2.573889874,-10,-10,-10,-10,2.85140463,0.29242571,2.425161888,-0.133817032,1.646164131,-2.557231216,4.460321149,2.484919952,-0.013163118,-2.570394339,-10,-10,-10,-10,2.85140463,0.294173467,2.425161888,-0.132069275,3.556302501,-10,-10,-10,2.059547894,4.159291154,2.715004813,4.460321149,1.349198156,0.666666667,0.462945549,0.074836585,0.123956625,0.00413944,0.026000845,0.183241252,0.966197042,0.004001267,0,0,0,0,3.88E-08,5.36E-08,1.45E-08,2.01E-08,0.124266763,0.004156138,0.0286173,0.225713828,0.970099427,0.004033602,0,0,0,0,3.88E-08,5.38E-08,1.45E-08,2.02E-08,1,0,0,0,0.016666503,0.031954382,6.79E-06,0.031941519,1.73E-06,0.983662202,0.786762266,0.510939019,0.601282534,0.757439966,0.903924301,0.430801394,0.99469753,0.678032524,0,0,0,0,0.443332446,0.494020535,0.411316418,0.470393965,0.601747073,0.757617867,0.906276662,0.571950134,0.995319052,0.678501892,0,0,0,0,0.443332446,0.494142156,0.411316418,0.470514216,1,0,0,0,0.34162568,0.727043617,0.520634916,0.687126867,0.436196265
2979,1,373.5203096,37.3214985,40.65259647,64-18-6,0.003232699,148482.7191,293.15,0.808174832,0.002612586,0,0,0,0,6102.430043,19.7273215,4206.107862,13.59708206,40.65261034,64-18-6,0.003232701,148482.6282,293.1497285,0.808175327,0.002612589,0,0,0,0,6102.430043,19.72733358,4206.107862,13.59709039,3600,flash_fire,0,1,0,14.7959,74241.31411,36.10100037,148482.6282,22.26560625,0,2.572314221,1.571959073,1.609088289,-2.490434731,5.171675912,2.467089899,-0.092494678,-2.582929405,-10,-10,-10,-10,3.785502809,1.295068122,3.623880406,1.133445719,1.609088437,-2.490434462,5.171675646,2.467089496,-0.092494412,-2.582928906,-10,-10,-10,-10,3.785502809,1.295068388,3.623880406,1.133445985,3.556302501,-10,0,-10,1.170141387,4.870645651,1.557519237,5.171675646,1.347634525,0.166666667,0.573521064,0.101062865,0.113613232,0.004847421,0.146098542,0.166666667,0.807878681,0.003918843,0,0,0,0,3.33E-07,5.39E-07,2.30E-07,3.71E-07,0.113613275,0.004847424,0.161526888,0.214852224,0.807879177,0.003918848,0,0,0,0,3.33E-07,5.39E-07,2.30E-07,3.71E-07,1,0,0.01,0,1.65E-05,0.164407374,4.73E-07,0.164396271,1.72E-06,0.927802901,0.845251958,0.565520935,0.585118697,0.764417246,0.948276947,0.405643811,0.967107886,0.67681873,0,0,0,0,0.513494611,0.563791619,0.501354797,0.557585754,0.585118766,0.764417274,0.950859626,0.558957362,0.96710798,0.676818797,0,0,0,0,0.513494611,0.563791638,0.501354797,0.557585772,1,0,0.833333333,0,0.001116256,0.856885393,0.413267027,0.835956518,0.436043272
1958,0,384.3113673,47.78648974,41.21637252,64-19-7,0.002207698,72473.68821,472.15,0.551924425,0.001218482,11.93193285,0.026342101,6.585525177,0.014538849,1305.849213,2.882920304,924.8274079,2.041739342,44.10838495,64-19-7,0.002482887,64441.11431,385.1522468,0.620721716,0.001541182,414.0558102,1.028053731,257.0134328,0.638135276,1305.849213,3.242275854,924.8274079,2.296241821,3600,flash_fire,0,10,0,142.7959,32220.55715,64.8571031,64441.11431,21.93977521,-10,2.58468323,1.67930513,1.615069767,-2.656060336,4.860180363,2.674079994,-0.258120386,-2.914180882,1.076710801,-1.579349589,0.818590414,-1.837469974,3.115893032,0.459832637,2.966060692,0.310000297,1.644521156,-2.605043045,4.809163042,2.585632436,-0.207103061,-2.812146072,2.617058883,0.012015814,2.409955822,-0.195087247,3.115893032,0.510849962,2.966060692,0.361017622,3.556302501,-10,1,-10,2.154715738,4.508133046,1.811957547,4.809163042,1.341232174,0,0.591046738,0.13101906,0.115271044,0.003309917,0.069712336,0.331491713,0.55123266,0.001827687,6.52E-10,7.20E-10,3.60E-10,3.97E-10,7.13E-08,7.87E-08,5.05E-08,5.58E-08,0.123775156,0.003722702,0.068149262,0.296187761,0.620136164,0.002311737,2.26E-08,2.81E-08,1.40E-08,1.74E-08,7.13E-08,8.86E-08,5.05E-08,6.27E-08,1,0,0.1,0,0.021349837,0.071350537,8.49E-07,0.071338197,1.70E-06,0,0.85353007,0.613415776,0.587801367,0.747557806,0.928807506,0.606856699,0.908209581,0.632339514,0.546659213,0.479438098,0.533920423,0.464741757,0.463198751,0.505669915,0.451944515,0.500930037,0.601010205,0.752750982,0.928139749,0.645337733,0.926351897,0.646040369,0.622678664,0.570044068,0.612457688,0.55825245,0.463198751,0.509220068,0.451944515,0.504440195,1,0,0.916666667,0,0.378060704,0.790716864,0.436868621,0.760111599,0.435416832
2707,1,373.7024702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,293.15,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,293.1286125,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,flash_fire,1,1.6,0,28.5959,60405.43087,23.39793145,120810.8617,21.91557559,0,2.572525969,1.659637221,1.661222362,-2.400865476,5.082106715,2.467089899,-0.00292547,-2.403790974,-10,-10,-10,-10,3.329225843,0.928360364,3.323685742,0.922820264,1.661222807,-2.400864711,5.082105982,2.467058212,-0.002924736,-2.403789433,-10,-10,-10,-10,3.329225843,0.928361098,3.323685742,0.922820997,1,0,0.204119983,-10,1.45630377,4.781075986,1.369177464,5.082105982,1.340752881,0.166666667,0.57381691,0.124962446,0.128860151,0.005958094,0.118289575,0.166666667,0.993276129,0.005919673,0,0,0,0,1.17E-07,2.32E-07,1.15E-07,2.29E-07,0.128860292,0.005958104,0.130781085,0.214833556,0.993277809,0.005919694,0,0,0,0,1.17E-07,2.32E-07,1.15E-07,2.29E-07,0,1,0.016,0,0.0023165,0.133767194,3.06E-07,0.133755684,1.70E-06,0.927802901,0.845393673,0.604640499,0.608500629,0.773534723,0.942678593,0.405643811,0.998959671,0.700872772,0,0,0,0,0.479222646,0.538273451,0.478806517,0.543094039,0.608500831,0.773534801,0.945245996,0.558934566,0.998959932,0.700872979,0,0,0,0,0.479222646,0.538273502,0.478806517,0.543094089,0,1,0.850343332,0,0.110673571,0.840536463,0.395796522,0.817216745,0.435369936
2668,1,373.7024702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,293.15,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,293.1286125,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,flash_fire,1,0.25,0,28.5959,60405.43087,23.39793145,120810.8617,21.91557559,0,2.572525969,1.659637221,1.661222362,-2.400865476,5.082106715,2.467089899,-0.00292547,-2.403790974,-10,-10,-10,-10,3.329225843,0.928360364,3.323685742,0.922820264,1.661222807,-2.400864711,5.082105982,2.467058212,-0.002924736,-2.403789433,-10,-10,-10,-10,3.329225843,0.928361098,3.323685742,0.922820997,1,0,-0.602059991,-10,1.45630377,4.781075986,1.369177464,5.082105982,1.340752881,0.166666667,0.57381691,0.124962446,0.128860151,0.005958094,0.118289575,0.166666667,0.993276129,0.005919673,0,0,0,0,1.17E-07,2.32E-07,1.15E-07,2.29E-07,0.128860292,0.005958104,0.130781085,0.214833556,0.993277809,0.005919694,0,0,0,0,1.17E-07,2.32E-07,1.15E-07,2.29E-07,0,1,0.0025,0,0.0023165,0.133767194,3.06E-07,0.133755684,1.70E-06,0.927802901,0.845393673,0.604640499,0.608500629,0.773534723,0.942678593,0.405643811,0.998959671,0.700872772,0,0,0,0,0.479222646,0.538273451,0.478806517,0.543094039,0.608500831,0.773534801,0.945245996,0.558934566,0.998959932,0.700872979,0,0,0,0,0.479222646,0.538273502,0.478806517,0.543094089,0,1,0.783161667,0,0.110673571,0.840536463,0.395796522,0.817216745,0.435369936
2531,1,373.7024702,45.67065301,45.83765188,64-18-6,0.003973146,120811.0657,293.15,0.993286494,0.003946472,0,0,0,0,2134.154432,8.479307091,2107.102888,8.37182736,45.83769885,64-18-6,0.003973153,120810.8617,293.1286125,0.993288171,0.003946486,0,0,0,0,2134.154432,8.479321409,2107.102888,8.371841496,10,flash_fire,1,0,0,28.5959,60405.43087,23.39793145,120810.8617,21.91557559,0,2.572525969,1.659637221,1.661222362,-2.400865476,5.082106715,2.467089899,-0.00292547,-2.403790974,-10,-10,-10,-10,3.329225843,0.928360364,3.323685742,0.922820264,1.661222807,-2.400864711,5.082105982,2.467058212,-0.002924736,-2.403789433,-10,-10,-10,-10,3.329225843,0.928361098,3.323685742,0.922820997,1,0,-10,-10,1.45630377,4.781075986,1.369177464,5.082105982,1.340752881,0.166666667,0.57381691,0.124962446,0.128860151,0.005958094,0.118289575,0.166666667,0.993276129,0.005919673,0,0,0,0,1.17E-07,2.32E-07,1.15E-07,2.29E-07,0.128860292,0.005958104,0.130781085,0.214833556,0.993277809,0.005919694,0,0,0,0,1.17E-07,2.32E-07,1.15E-07,2.29E-07,0,1,0,0,0.0023165,0.133767194,3.06E-07,0.133755684,1.70E-06,0.927802901,0.845393673,0.604640499,0.608500629,0.773534723,0.942678593,0.405643811,0.998959671,0.700872772,0,0,0,0,0.479222646,0.538273451,0.478806517,0.543094039,0.608500831,0.773534801,0.945245996,0.558934566,0.998959932,0.700872979,0,0,0,0,0.479222646,0.538273502,0.478806517,0.543094089,0,1,0,0,0.110673571,0.840536463,0.395796522,0.817216745,0.435369936
3429,1,329.0573405,37.25491496,41.88918727,67-56-1,0.000129687,63323.26066,363.15,0.648436554,8.41E-05,0,0,0,0,285.1813802,0.036984406,232.1053038,0.030101113,43.98183124,67-56-1,0.000114745,61773.43409,329.0573404,0.573726219,6.58E-05,0,0,0,0,285.1813802,0.032723207,232.1053038,0.02663298,3600,inhalation,0,2,0,638.6959,8714.958175,4253.603502,87149.58175,21.81876067,0,2.517271583,1.571183576,1.622101934,-3.887103556,4.80156327,2.560086048,-0.188132511,-4.075204004,-10,-10,-10,-10,2.455121167,-1.431981352,2.365685065,-1.521417446,1.643273308,-3.94026623,4.790801745,2.517271583,-0.241295303,-4.181774106,-10,-10,-10,-10,2.455121167,-1.48514414,2.365685065,-1.574580237,3.556302501,-10,0.301029996,-10,2.805294128,3.940265307,3.628757005,4.940265307,1.338830079,0.166666667,0.501309099,0.100872269,0.11724949,0.000192896,0.060516502,0.231123389,0.64789379,0.000126114,0,0,0,0,1.56E-08,1.01E-09,1.27E-08,8.22E-10,0.123403018,0.000170483,0.065185231,0.246596626,0.573068112,9.87E-05,0,0,0,0,1.56E-08,8.94E-10,1.27E-08,7.28E-10,1,0,0.02,0,0.103999851,0.019296341,5.57E-05,0.096482987,1.69E-06,0.927802901,0.808413995,0.565174929,0.590955267,0.622246868,0.925143755,0.496044386,0.933098031,0.476441649,0,0,0,0,0.413566726,0.374023864,0.406848984,0.374922555,0.60045055,0.616835308,0.926988986,0.595524258,0.914192763,0.462131813,0,0,0,0,0.413566726,0.370324414,0.406848984,0.371264782,1,0,0.858419166,0,0.627134745,0.687065372,0.605394195,0.787540826,0.435181799
3489,1,337.6847609,32.04186,32.04186,67-56-1,0.0002,71800,303.15,1,0.0002,0,0,0,0,296.4871577,0.059297432,296.4871577,0.059297432,32.04186,67-56-1,0.0002,71800,302.5125324,1,0.0002,0,0,0,0,296.4871577,0.059297432,296.4871577,0.059297432,3600,flash_fire,0,5,0,599.6959,35900,86.62974798,71800,21.78219548,0,2.528511462,1.505717719,1.505717719,-3.698970004,4.856124444,2.481657573,0,-3.698970004,-10,-10,-10,-10,2.472005887,-1.226964114,2.472005887,-1.226964114,1.505717719,-3.698970004,4.856124444,2.480743371,0,-3.698970004,-10,-10,-10,-10,2.472005887,-1.226964114,2.472005887,-1.226964114,3.556302501,-10,0.698970004,-10,2.77793108,4.555094449,1.937667051,4.856124444,1.338101651,0.166666667,0.515320826,0.08594982,0.088292923,0.000298365,0.069035305,0.17587477,1,0.000299964,0,0,0,0,1.62E-08,1.62E-09,1.62E-08,1.62E-09,0.088292925,0.000298365,0.076325641,0.223129483,1,0.000299964,0,0,0,0,1.62E-08,1.62E-09,1.62E-08,1.62E-09,1,0,0.05,0,0.09749985,0.079498827,1.13E-06,0.079486595,1.69E-06,0.927802901,0.815936422,0.535965875,0.538757392,0.641397448,0.928553998,0.419804893,1,0.526960951,0,0,0,0,0.414834974,0.388290441,0.414834974,0.395181899,0.538757394,0.641397448,0.931082977,0.568906725,1,0.526960951,0,0,0,0,0.414834974,0.388290441,0.414834974,0.395181899,1,0,0.891580834,0,0.616658798,0.799288613,0.448529383,0.769936867,0.435110526
3255,1,486.7866285,44.83882721,41.68878316,75-12-7,0.001345012,79911.01986,523.15,0.875974295,0.001178196,0,0,0,0,20376.75994,27.40697963,20224.61076,27.20233722,40.96528049,75-12-7,0.001303906,82430.22816,486.7866289,0.849203025,0.001107281,0,0,0,0,20376.75994,26.56937555,20224.61076,26.37098735,3600,inhalation,0,0.22,0,246.6959,766.9265655,58.75296207,7669.265655,21.66543822,0,2.68733864,1.651654245,1.620019219,-2.871273841,4.902606673,2.71862623,-0.057508638,-2.928782456,-10,-10,-10,-10,4.309135129,1.437861177,4.305880172,1.43460622,1.612415933,-2.884753716,4.916086502,2.68733864,-0.070988467,-2.955742152,-10,-10,-10,-10,4.309135129,1.424381347,4.305880172,1.42112639,3.556302501,-10,-0.657577319,-10,2.392161932,2.884753782,1.769029767,3.884753782,1.335767478,0.166666667,0.757476019,0.122581332,0.116660191,0.002015886,0.077186573,0.378453039,0.875782817,0.001767258,0,0,0,0,1.11E-06,7.49E-07,1.10E-06,7.43E-07,0.114532697,0.001954227,0.088136774,0.386038421,0.848970216,0.001660886,0,0,0,0,1.11E-06,7.26E-07,1.10E-06,7.20E-07,1,0,0.0022,0,0.038666506,0.001695071,7.69E-07,0.008475469,1.68E-06,0.927802901,0.922233468,0.601078716,0.590021177,0.72565069,0.931459282,0.650159625,0.979549302,0.630378869,0,0,0,0,0.552825783,0.573728189,0.552581296,0.578306573,0.586611135,0.72427854,0.934841,0.719449441,0.974755728,0.626758821,0,0,0,0,0.552825783,0.572790166,0.552581296,0.577379117,1,0,0.778535223,0,0.468967018,0.494405466,0.432886658,0.566706612,0.434882138
2544,1,27.5016595,26.35537456,26.35537456,7647-01-0,0.002645589,169006.3676,1076.45,0.396838387,0.001049871,2276.575499,6.022883667,903.43255,2.390111442,2276.575499,6.022883667,903.43255,2.390111442,26.35537456,7647-01-0,0.002645589,169006.3676,1074.579196,0.396838387,0.001049871,2276.575499,6.022883667,903.43255,2.390111442,2276.575499,6.022883667,903.43255,2.390111442,3600,inhalation,0,20,6,14.7959,377.987626,33.39683181,3779.87626,21.64374872,0,1.439358901,1.420869193,1.420869193,-2.577477624,5.227903068,3.031993862,-0.401386324,-2.97886406,3.357282058,0.779804475,2.955895734,0.378418151,3.357282058,0.779804475,2.955895734,0.378418151,1.420869193,-2.577477624,5.227903068,3.031238428,-0.401386324,-2.97886406,3.357282058,0.779804475,2.955895734,0.378418151,3.357282058,0.779804475,2.955895734,0.378418151,3.556302501,-10,1.301029996,0.77815125,1.170141387,2.577477583,1.523705269,3.577477583,1.335332483,0.166666667,0.011554843,0.06967217,0.071571523,0.003966755,0.166724034,0.887937385,0.395907191,0.001574771,1.24E-07,1.65E-07,4.94E-08,6.53E-08,1.24E-07,1.65E-07,4.94E-08,6.53E-08,0.071571524,0.003966755,0.184330595,0.905680979,0.395907191,0.001574771,1.24E-07,1.65E-07,4.94E-08,6.53E-08,1.24E-07,1.65E-07,4.94E-08,6.53E-08,1,0,0.2,1,1.65E-05,0.000833749,4.37E-07,0.004168798,1.67E-06,0.927802901,0.08700765,0.49810881,0.500703153,0.755556935,0.951791319,0.954780994,0.857262653,0.623654098,0.65921025,0.613758879,0.639400982,0.59090555,0.48133001,0.527935861,0.451181002,0.505637407,0.500703155,0.755556935,0.954383586,0.970043795,0.857262653,0.623654098,0.65921025,0.613758879,0.639400982,0.59090555,0.48133001,0.527935861,0.451181002,0.505637407,1,0,0.9417525,1,0.001116256,0.438319102,0.410130458,0.502418258,0.434839576
2810,1.1,373.5203096,37.3214985,41.69500434,64-18-6,0.003381559,141946.3453,273.15,0.845389835,0.002858736,0,0,0,0,16723.98204,56.55313766,11527.02642,38.97932386,41.69507212,64-18-6,0.003381569,141945.9389,273.1487158,0.845392255,0.002858752,0,0,0,0,16723.98204,56.55329956,11527.02642,38.97943544,3600,inhalation,0,1,0,15.6959,295.7207126,859.4584277,2957.207126,20.87860414,0.041392685,2.572314221,1.571959073,1.620084023,-2.470883031,5.152124215,2.436401205,-0.072942978,-2.543825949,-10,-10,-10,-10,4.223339692,1.752456705,4.061717289,1.590834302,1.620084729,-2.470881746,5.152122972,2.436399163,-0.072941735,-2.543823519,-10,-10,-10,-10,4.223339692,1.752457949,4.061717289,1.590835545,3.556302501,-10,0,-10,1.195786223,2.470881744,2.934224875,3.470881744,1.31970146,0.183333333,0.573521064,0.101062865,0.116678485,0.005070712,0.139529733,0.14825046,0.845151139,0.004288068,0,0,0,0,9.14E-07,1.54E-06,6.30E-07,1.06E-06,0.116678687,0.005070727,0.154264043,0.197170174,0.845153562,0.004288092,0,0,0,0,9.14E-07,1.54E-06,6.30E-07,1.06E-06,1,0,0.01,0,0.0001665,0.000651565,1.13E-05,0.003257868,1.62E-06,0.931643327,0.845251958,0.565520935,0.590050242,0.766407462,0.947054905,0.375811655,0.974060683,0.682069396,0,0,0,0,0.5463815,0.595620013,0.534241686,0.589055572,0.590050561,0.766407593,0.949634195,0.5365938,0.974061125,0.682069723,0,0,0,0,0.5463815,0.5956201,0.534241686,0.589055658,1,0,0.833333333,0,0.010934386,0.418862427,0.540969679,0.480116268,0.433310156
2797,1,22.7056861,15.36777956,15.36777956,630-08-0,0.000779085,60763.6028,298.15,0.389542468,0.000303487,6507.12093,5.069599894,2534.799947,1.974824455,6507.12093,5.069599894,2534.799947,1.974824455,15.36777956,630-08-0,0.000779085,60763.6028,297.5817867,0.389542468,0.000303487,6507.12093,5.069599894,2534.799947,1.974824455,6507.12093,5.069599894,2534.799947,1.974824455,3600,flash_fire,0,0.7,0,29.1959,30381.8014,45.65447324,60763.6028,20.49247218,0,1.35613463,1.186611122,1.186611122,-3.108415157,4.783643516,2.474434814,-0.409445189,-3.517859907,3.813388878,0.704973685,3.403943689,0.295528497,3.813388878,0.704973685,3.403943689,0.295528497,1.186611122,-3.108415157,4.783643516,2.473606347,-0.409445189,-3.517859907,3.813388878,0.704973685,3.403943689,0.295528497,3.813388878,0.704973685,3.403943689,0.295528497,3.556302501,-10,-0.15490196,-10,1.465321867,4.482613521,1.659483336,4.783643516,1.311594354,0.166666667,0.003765739,0.038220014,0.03926194,0.001166994,0.057944142,0.171270718,0.388600008,0.000455195,3.55E-07,1.38E-07,1.38E-07,5.39E-08,3.55E-07,1.38E-07,1.38E-07,5.39E-08,0.039261941,0.001166994,0.064063218,0.218770419,0.388600008,0.000455195,3.55E-07,1.38E-07,1.38E-07,5.39E-08,3.55E-07,1.38E-07,1.38E-07,5.39E-08,1,0,0.007,0,0.0024165,0.06727853,5.98E-07,0.067266137,1.59E-06,0.927802901,0.031308781,0.39358934,0.395639305,0.701511488,0.924023715,0.412783725,0.854396833,0.551279741,0.681720091,0.609498313,0.661513101,0.586186145,0.515589194,0.522728596,0.484834868,0.49993433,0.395639306,0.701511488,0.926540355,0.563706089,0.854396833,0.551279741,0.681720091,0.609498313,0.661513101,0.586186145,0.515589194,0.522728596,0.484834868,0.49993433,1,0,0.820424837,0,0.11412615,0.786058849,0.422725175,0.754772401,0.432516915
